index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Mexico,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Sweden,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Sweden,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Mexico,,Regular Play,Half Start,1,
5,00:00:00.240,0,0,Sweden,Emil Forsberg,From Kick Off,Pass,2,
6,00:00:01.800,0,1,Sweden,Andreas Granqvist,From Kick Off,Ball Receipt*,2,
7,00:00:01.800,0,1,Sweden,Andreas Granqvist,From Kick Off,Carry,2,
8,00:00:02.213,0,2,Mexico,Javier Hernández Balcázar,From Kick Off,Pressure,2,
9,00:00:03.160,0,3,Sweden,Andreas Granqvist,From Kick Off,Pass,2,
10,00:00:06.200,0,6,Sweden,Ola Toivonen,From Kick Off,Ball Receipt*,2,
11,00:00:06.200,0,6,Sweden,Ola Toivonen,From Kick Off,Pass,2,
12,00:00:07.600,0,7,Mexico,Jesús Daniel Gallardo Vasconcelos,From Kick Off,Foul Committed,2,
13,00:00:07.600,0,7,Sweden,Ola Toivonen,From Kick Off,Foul Won,2,
14,00:01:19.480,1,19,Sweden,Sebastian Larsson,From Free Kick,Pass,3,
15,00:01:21.720,1,21,Sweden,Marcus Berg,From Free Kick,Ball Receipt*,3,
16,00:01:21.760,1,21,Sweden,Marcus Berg,From Free Kick,Pass,3,
17,00:01:21.973,1,21,Mexico,Héctor Alfredo Moreno Herrera,From Free Kick,Pressure,3,
18,00:01:23.093,1,23,Sweden,Andreas Granqvist,From Free Kick,Ball Receipt*,3,
19,00:01:23.093,1,23,Mexico,Jesús Daniel Gallardo Vasconcelos,From Free Kick,Ball Recovery,3,
20,00:01:23.093,1,23,Mexico,Jesús Daniel Gallardo Vasconcelos,From Free Kick,Carry,3,
21,00:01:24.773,1,24,Mexico,Jesús Daniel Gallardo Vasconcelos,From Free Kick,Pass,3,
22,00:01:29.960,1,29,Sweden,Ludwig Augustinsson,From Free Kick,Pass,3,
23,00:01:33.000,1,33,Sweden,Robin Olsen,From Free Kick,Ball Receipt*,3,
24,00:01:33.000,1,33,Sweden,Robin Olsen,From Free Kick,Carry,3,
25,00:01:34.893,1,34,Mexico,José Andrés Guardado Hernández,From Free Kick,Pressure,3,
26,00:01:35.040,1,35,Sweden,Robin Olsen,From Free Kick,Pass,3,
27,00:01:39.560,1,39,Sweden,Mikael Lustig,From Free Kick,Ball Receipt*,3,
28,00:01:55.173,1,55,Mexico,Hirving Rodrigo Lozano Bahena,From Free Kick,Pressure,3,
29,00:01:55.440,1,55,Sweden,,Regular Play,Camera On,4,
30,00:01:56.280,1,56,Sweden,Mikael Lustig,Regular Play,Pass,4,
31,00:01:56.533,1,56,Mexico,Hirving Rodrigo Lozano Bahena,Regular Play,Block,4,
32,00:01:57.840,1,57,Sweden,Andreas Granqvist,Regular Play,Pass,4,
33,00:02:14.893,2,14,Mexico,Jesús Daniel Gallardo Vasconcelos,From Throw In,Pass,5,
34,00:02:16.333,2,16,Mexico,Javier Hernández Balcázar,From Throw In,Ball Receipt*,5,
35,00:02:16.333,2,16,Mexico,Javier Hernández Balcázar,From Throw In,Carry,5,
36,00:02:16.453,2,16,Mexico,Javier Hernández Balcázar,From Throw In,Pass,5,
37,00:02:17.280,2,17,Mexico,Carlos Alberto Vela Garrido,From Throw In,Ball Receipt*,5,
38,00:02:17.280,2,17,Sweden,Victor Nilsson Lindelöf,Regular Play,Ball Recovery,6,
39,00:02:17.280,2,17,Sweden,Victor Nilsson Lindelöf,Regular Play,Carry,6,
40,00:02:18.200,2,18,Sweden,Victor Nilsson Lindelöf,Regular Play,Pass,6,
41,00:02:18.653,2,18,Mexico,Javier Hernández Balcázar,Regular Play,Pressure,6,
42,00:02:19.160,2,19,Sweden,Andreas Granqvist,Regular Play,Ball Receipt*,6,
43,00:02:19.160,2,19,Sweden,Andreas Granqvist,Regular Play,Carry,6,
44,00:02:19.680,2,19,Sweden,Andreas Granqvist,Regular Play,Pass,6,
