index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Iran,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Spain,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Spain,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Iran,,Regular Play,Half Start,1,
5,00:00:03.773,0,3,Spain,Diego da Silva Costa,From Kick Off,Pass,2,
6,00:00:04.772,0,4,Spain,Andrés Iniesta Luján,From Kick Off,Ball Receipt*,2,
7,00:00:04.772,0,4,Spain,Andrés Iniesta Luján,From Kick Off,Carry,2,
8,00:00:05.133,0,5,Spain,Andrés Iniesta Luján,From Kick Off,Pass,2,
9,00:00:05.973,0,5,Spain,Sergio Busquets i Burgos,From Kick Off,Ball Receipt*,2,
10,00:00:05.973,0,5,Spain,Sergio Busquets i Burgos,From Kick Off,Carry,2,
11,00:00:06.840,0,6,Spain,Sergio Busquets i Burgos,From Kick Off,Pass,2,
12,00:00:07.493,0,7,Spain,David Josué Jiménez Silva,From Kick Off,Ball Receipt*,2,
13,00:00:07.493,0,7,Spain,David Josué Jiménez Silva,From Kick Off,Carry,2,
14,00:00:07.653,0,7,Iran,Vahid Amiri,From Kick Off,Pressure,2,
15,00:00:09.253,0,9,Spain,David Josué Jiménez Silva,From Kick Off,Pass,2,
16,00:00:10.933,0,10,Spain,Sergio Ramos García,From Kick Off,Ball Receipt*,2,
17,00:00:10.933,0,10,Spain,Sergio Ramos García,From Kick Off,Carry,2,
18,00:00:12.453,0,12,Spain,Sergio Ramos García,From Kick Off,Pass,2,
19,00:00:13.160,0,13,Iran,Omid Ebrahimi,From Kick Off,Pressure,2,
20,00:00:13.253,0,13,Spain,Andrés Iniesta Luján,From Kick Off,Ball Receipt*,2,
21,00:00:13.253,0,13,Spain,Andrés Iniesta Luján,From Kick Off,Carry,2,
22,00:00:14.733,0,14,Spain,Andrés Iniesta Luján,From Kick Off,Pass,2,
23,00:00:15.933,0,15,Spain,Jordi Alba Ramos,From Kick Off,Ball Receipt*,2,
24,00:00:15.933,0,15,Spain,Jordi Alba Ramos,From Kick Off,Carry,2,
25,00:00:17.120,0,17,Spain,Jordi Alba Ramos,From Kick Off,Pass,2,
26,00:00:18.573,0,18,Spain,Sergio Ramos García,From Kick Off,Ball Receipt*,2,
27,00:00:18.573,0,18,Spain,Sergio Ramos García,From Kick Off,Carry,2,
28,00:00:19.893,0,19,Spain,Sergio Ramos García,From Kick Off,Pass,2,
29,00:00:21.413,0,21,Spain,Gerard Piqué Bernabéu,From Kick Off,Ball Receipt*,2,
