index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Russia,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Saudi Arabia,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Saudi Arabia,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Russia,,Regular Play,Half Start,1,
5,00:00:00.612,0,0,Saudi Arabia,Mohammad Ibrahim Al Sahlawi,From Kick Off,Pass,2,
6,00:00:01.732,0,1,Saudi Arabia,Abdullah Ibrahim Otayf,From Kick Off,Ball Receipt*,2,
7,00:00:01.732,0,1,Saudi Arabia,Abdullah Ibrahim Otayf,From Kick Off,Carry,2,
8,00:00:02.933,0,2,Saudi Arabia,Abdullah Ibrahim Otayf,From Kick Off,Pass,2,
9,00:00:05.893,0,5,Saudi Arabia,Yasir Gharsan Al Shahrani,From Kick Off,Ball Receipt*,2,
10,00:00:05.893,0,5,Saudi Arabia,Yasir Gharsan Al Shahrani,From Kick Off,Duel,2,
11,00:00:05.893,0,5,Russia,Ilya Kutepov,From Kick Off,Pass,2,
12,00:00:07.772,0,7,Saudi Arabia,Salman Mohammed Al Faraj,From Kick Off,Pass,2,
13,00:00:08.972,0,8,Saudi Arabia,Salem Mohammed Al Dawsari,From Kick Off,Ball Receipt*,2,
14,00:00:08.972,0,8,Saudi Arabia,Salem Mohammed Al Dawsari,From Kick Off,Carry,2,
15,00:00:10.613,0,10,Saudi Arabia,Salem Mohammed Al Dawsari,From Kick Off,Pass,2,
16,00:00:11.733,0,11,Saudi Arabia,Salman Mohammed Al Faraj,From Kick Off,Ball Receipt*,2,
17,00:00:11.733,0,11,Saudi Arabia,Salman Mohammed Al Faraj,From Kick Off,Carry,2,
18,00:00:11.853,0,11,Russia,Mário Figueira Fernandes,From Kick Off,Pressure,2,
19,00:00:14.373,0,14,Saudi Arabia,Salman Mohammed Al Faraj,From Kick Off,Pass,2,
20,00:00:15.053,0,15,Saudi Arabia,Yasir Gharsan Al Shahrani,From Kick Off,Ball Receipt*,2,
21,00:00:15.053,0,15,Saudi Arabia,Yasir Gharsan Al Shahrani,From Kick Off,Carry,2,
22,00:00:15.573,0,15,Russia,Aleksandr Samedov,From Kick Off,Pressure,2,
23,00:00:15.813,0,15,Saudi Arabia,Yasir Gharsan Al Shahrani,From Kick Off,Pass,2,
24,00:00:16.613,0,16,Saudi Arabia,Yehya Sulaiman Al Shehri,From Kick Off,Ball Receipt*,2,
25,00:00:16.613,0,16,Saudi Arabia,Yehya Sulaiman Al Shehri,From Kick Off,Carry,2,
26,00:00:16.733,0,16,Russia,Alan Dzagoev,From Kick Off,Pressure,2,
27,00:00:17.333,0,17,Saudi Arabia,Yehya Sulaiman Al Shehri,From Kick Off,Pass,2,
28,00:00:18.132,0,18,Saudi Arabia,Abdullah Ibrahim Otayf,From Kick Off,Ball Receipt*,2,
29,00:00:18.132,0,18,Saudi Arabia,Abdullah Ibrahim Otayf,From Kick Off,Carry,2,
30,00:00:18.893,0,18,Saudi Arabia,Abdullah Ibrahim Otayf,From Kick Off,Pass,2,
