index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Iran,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Portugal,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Portugal,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Iran,,Regular Play,Half Start,1,
5,00:00:00.900,0,0,Portugal,André Miguel Valente Silva,From Kick Off,Pass,2,
6,00:00:01.900,0,1,Portugal,William Silva de Carvalho,From Kick Off,Ball Receipt*,2,
7,00:00:01.900,0,1,Portugal,William Silva de Carvalho,From Kick Off,Carry,2,
8,00:00:02.673,0,2,Portugal,William Silva de Carvalho,From Kick Off,Pass,2,
9,00:00:04.433,0,4,Portugal,Cédric Ricardo Alves Soares,From Kick Off,Ball Receipt*,2,
10,00:00:04.433,0,4,Portugal,Cédric Ricardo Alves Soares,From Kick Off,Carry,2,
11,00:00:04.553,0,4,Iran,Vahid Amiri,From Kick Off,Pressure,2,
12,00:00:05.993,0,5,Portugal,Cédric Ricardo Alves Soares,From Kick Off,Pass,2,
13,00:00:07.153,0,7,Portugal,Kléper Laveran Lima Ferreira,From Kick Off,Ball Receipt*,2,
14,00:00:07.153,0,7,Portugal,Kléper Laveran Lima Ferreira,From Kick Off,Carry,2,
15,00:00:09.593,0,9,Portugal,Kléper Laveran Lima Ferreira,From Kick Off,Pass,2,
16,00:00:11.112,0,11,Portugal,José Miguel da Rocha Fonte,From Kick Off,Ball Receipt*,2,
17,00:00:11.112,0,11,Portugal,José Miguel da Rocha Fonte,From Kick Off,Carry,2,
18,00:00:12.473,0,12,Portugal,José Miguel da Rocha Fonte,From Kick Off,Pass,2,
19,00:00:13.393,0,13,Portugal,William Silva de Carvalho,From Kick Off,Ball Receipt*,2,
20,00:00:13.393,0,13,Portugal,William Silva de Carvalho,From Kick Off,Carry,2,
21,00:00:15.353,0,15,Portugal,William Silva de Carvalho,From Kick Off,Pass,2,
22,00:00:16.553,0,16,Portugal,Kléper Laveran Lima Ferreira,From Kick Off,Ball Receipt*,2,
23,00:00:16.553,0,16,Portugal,Kléper Laveran Lima Ferreira,From Kick Off,Carry,2,
24,00:00:20.233,0,20,Portugal,Kléper Laveran Lima Ferreira,From Kick Off,Pass,2,
25,00:00:23.420,0,23,Portugal,Cristiano Ronaldo dos Santos Aveiro,From Kick Off,Ball Receipt*,2,
