index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Spain,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Russia,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Russia,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Spain,,Regular Play,Half Start,1,
5,00:00:02.267,0,2,Spain,Jorge Resurrección Merodio,From Kick Off,Pass,2,
6,00:00:03.720,0,3,Spain,Sergio Ramos García,From Kick Off,Ball Receipt*,2,
7,00:00:03.720,0,3,Spain,Sergio Ramos García,From Kick Off,Carry,2,
8,00:00:04.907,0,4,Russia,Artem Dzyuba,From Kick Off,Pressure,2,
9,00:00:06.267,0,6,Spain,Sergio Ramos García,From Kick Off,Pass,2,
10,00:00:09.307,0,9,Spain,Diego da Silva Costa,From Kick Off,Ball Receipt*,2,
11,00:00:09.307,0,9,Spain,Diego da Silva Costa,From Kick Off,Duel,2,
12,00:00:09.307,0,9,Russia,Ilya Kutepov,Regular Play,Pass,3,
13,00:00:10.000,0,10,Russia,Aleksandr Samedov,Regular Play,Ball Receipt*,3,
14,00:00:10.000,0,10,Russia,Aleksandr Samedov,Regular Play,Carry,3,
15,00:00:11.027,0,11,Russia,Aleksandr Samedov,Regular Play,Pass,3,
16,00:00:12.920,0,12,Russia,Mário Figueira Fernandes,Regular Play,Ball Receipt*,3,
17,00:00:12.920,0,12,Russia,Mário Figueira Fernandes,Regular Play,Pass,3,
18,00:00:13.520,0,13,Spain,Francisco Román Alarcón Suárez,Regular Play,Block,3,
19,00:00:32.467,0,32,Russia,Mário Figueira Fernandes,From Throw In,Pass,4,
20,00:00:34.400,0,34,Russia,Artem Dzyuba,From Throw In,Foul Committed,4,
21,00:00:34.400,0,34,Spain,Sergio Busquets i Burgos,From Throw In,Foul Won,4,
22,00:00:37.067,0,37,Spain,Sergio Ramos García,From Free Kick,Pass,5,
23,00:00:38.280,0,38,Spain,Gerard Piqué Bernabéu,From Free Kick,Ball Receipt*,5,
24,00:00:38.280,0,38,Spain,Gerard Piqué Bernabéu,From Free Kick,Carry,5,
25,00:00:40.187,0,40,Spain,Gerard Piqué Bernabéu,From Free Kick,Pass,5,
26,00:00:41.240,0,41,Spain,Jorge Resurrección Merodio,From Free Kick,Ball Receipt*,5,
27,00:00:41.240,0,41,Spain,Jorge Resurrección Merodio,From Free Kick,Carry,5,
28,00:00:42.987,0,42,Spain,Jorge Resurrección Merodio,From Free Kick,Pass,5,
29,00:00:44.480,0,44,Spain,Jordi Alba Ramos,From Free Kick,Ball Receipt*,5,
30,00:00:44.480,0,44,Spain,Jordi Alba Ramos,From Free Kick,Carry,5,
31,00:00:45.907,0,45,Spain,Jordi Alba Ramos,From Free Kick,Pass,5,
32,00:00:46.720,0,46,Spain,David Josué Jiménez Silva,From Free Kick,Ball Receipt*,5,
33,00:00:46.720,0,46,Spain,David Josué Jiménez Silva,From Free Kick,Miscontrol,5,
34,00:00:48.080,0,48,Russia,Aleksandr Samedov,From Free Kick,Interception,5,
35,00:00:48.440,0,48,Spain,Francisco Román Alarcón Suárez,From Free Kick,Block,5,
36,00:01:01.027,1,1,Russia,Mário Figueira Fernandes,From Throw In,Pass,6,
37,00:01:02.867,1,2,Russia,Artem Dzyuba,From Throw In,Ball Receipt*,6,
38,00:01:02.867,1,2,Russia,Artem Dzyuba,From Throw In,Duel,6,
39,00:01:02.867,1,2,Spain,Sergio Busquets i Burgos,Regular Play,Pass,7,
40,00:01:03.187,1,3,Russia,Aleksandr Golovin,Regular Play,Pressure,7,
41,00:01:04.147,1,4,Spain,Sergio Ramos García,Regular Play,Ball Receipt*,7,
42,00:01:04.147,1,4,Spain,Sergio Ramos García,Regular Play,Pass,7,
43,00:01:06.027,1,6,Spain,Diego da Silva Costa,Regular Play,Ball Receipt*,7,
44,00:01:06.027,1,6,Russia,Ilya Kutepov,Regular Play,Pass,7,
45,00:01:33.067,1,33,Spain,Jordi Alba Ramos,From Throw In,Pass,8,
46,00:01:35.947,1,35,Russia,Mário Figueira Fernandes,From Throw In,Pressure,8,
47,00:01:36.280,1,36,Spain,Francisco Román Alarcón Suárez,From Throw In,Ball Receipt*,8,
48,00:01:36.280,1,36,Spain,Francisco Román Alarcón Suárez,From Throw In,Carry,8,
49,00:01:37.520,1,37,Russia,Aleksandr Samedov,From Throw In,Pressure,8,
50,00:01:37.827,1,37,Spain,Francisco Román Alarcón Suárez,From Throw In,Pass,8,
51,00:01:38.640,1,38,Spain,Jordi Alba Ramos,From Throw In,Ball Receipt*,8,
52,00:01:38.640,1,38,Spain,Jordi Alba Ramos,From Throw In,Carry,8,
53,00:01:40.347,1,40,Spain,Jordi Alba Ramos,From Throw In,Pass,8,
54,00:01:41.147,1,41,Russia,Artem Dzyuba,From Throw In,Pressure,8,
55,00:01:41.200,1,41,Spain,Sergio Busquets i Burgos,From Throw In,Ball Receipt*,8,
56,00:01:41.200,1,41,Spain,Sergio Busquets i Burgos,From Throw In,Carry,8,
57,00:01:41.867,1,41,Spain,Sergio Busquets i Burgos,From Throw In,Pass,8,
58,00:01:43.600,1,43,Spain,Gerard Piqué Bernabéu,From Throw In,Ball Receipt*,8,
59,00:01:43.600,1,43,Spain,Gerard Piqué Bernabéu,From Throw In,Carry,8,
60,00:01:45.347,1,45,Spain,Gerard Piqué Bernabéu,From Throw In,Pass,8,
61,00:01:46.960,1,46,Spain,José Ignacio Fernández Iglesias,From Throw In,Ball Receipt*,8,
62,00:01:46.960,1,46,Spain,José Ignacio Fernández Iglesias,From Throw In,Carry,8,
63,00:01:48.307,1,48,Spain,José Ignacio Fernández Iglesias,From Throw In,Pass,8,
64,00:01:49.320,1,49,Spain,Jorge Resurrección Merodio,From Throw In,Ball Receipt*,8,
65,00:01:49.320,1,49,Spain,Jorge Resurrección Merodio,From Throw In,Carry,8,
66,00:01:50.027,1,50,Spain,Jorge Resurrección Merodio,From Throw In,Pass,8,
67,00:01:51.760,1,51,Spain,Sergio Ramos García,From Throw In,Ball Receipt*,8,
68,00:01:51.760,1,51,Spain,Sergio Ramos García,From Throw In,Carry,8,
69,00:01:53.187,1,53,Spain,Sergio Ramos García,From Throw In,Pass,8,
70,00:01:54.520,1,54,Spain,Francisco Román Alarcón Suárez,From Throw In,Ball Receipt*,8,
71,00:01:54.520,1,54,Spain,Francisco Román Alarcón Suárez,From Throw In,Carry,8,
72,00:01:56.387,1,56,Russia,Daler Kuzyaev,From Throw In,Pressure,8,
73,00:01:58.427,1,58,Spain,Francisco Román Alarcón Suárez,From Throw In,Pass,8,
74,00:02:01.480,2,1,Spain,Marco Asensio Willemsen,From Throw In,Ball Receipt*,8,
75,00:02:01.480,2,1,Spain,Marco Asensio Willemsen,From Throw In,Carry,8,
76,00:02:03.707,2,3,Russia,Aleksandr Golovin,From Throw In,Pressure,8,
77,00:02:03.747,2,3,Spain,Marco Asensio Willemsen,From Throw In,Pass,8,
78,00:02:05.787,2,5,Spain,Jorge Resurrección Merodio,From Throw In,Ball Receipt*,8,
79,00:02:05.787,2,5,Spain,Jorge Resurrección Merodio,From Throw In,Pass,8,
80,00:02:07.160,2,7,Spain,Sergio Ramos García,From Throw In,Ball Receipt*,8,
81,00:02:07.160,2,7,Spain,Sergio Ramos García,From Throw In,Carry,8,
82,00:02:07.627,2,7,Spain,Sergio Ramos García,From Throw In,Pass,8,
83,00:02:09.600,2,9,Spain,Jordi Alba Ramos,From Throw In,Ball Receipt*,8,
84,00:02:09.600,2,9,Spain,Jordi Alba Ramos,From Throw In,Carry,8,
85,00:02:12.200,2,12,Russia,Daler Kuzyaev,From Throw In,Dribbled Past,8,
86,00:02:12.200,2,12,Spain,Jordi Alba Ramos,From Throw In,Dribble,8,
87,00:02:12.200,2,12,Spain,Jordi Alba Ramos,From Throw In,Carry,8,
88,00:02:12.787,2,12,Spain,Jordi Alba Ramos,From Throw In,Dribble,8,
89,00:02:12.787,2,12,Russia,Aleksandr Samedov,From Throw In,Duel,8,
90,00:02:15.360,2,15,Russia,Mário Figueira Fernandes,From Throw In,Ball Recovery,8,
91,00:02:15.360,2,15,Russia,Mário Figueira Fernandes,From Throw In,Carry,8,
92,00:02:17.147,2,17,Russia,Mário Figueira Fernandes,From Throw In,Pass,8,
93,00:02:19.867,2,19,Russia,Artem Dzyuba,From Throw In,Ball Receipt*,8,
94,00:02:19.867,2,19,Spain,Sergio Ramos García,From Throw In,Pass,8,
95,00:02:21.040,2,21,Spain,Sergio Busquets i Burgos,From Throw In,Ball Receipt*,8,
96,00:02:21.040,2,21,Spain,Sergio Busquets i Burgos,From Throw In,Carry,8,
97,00:02:21.720,2,21,Spain,Sergio Busquets i Burgos,From Throw In,Pass,8,
98,00:02:26.040,2,26,Spain,Gerard Piqué Bernabéu,From Throw In,Ball Receipt*,8,
99,00:02:26.040,2,26,Spain,Gerard Piqué Bernabéu,From Throw In,Carry,8,
100,00:02:27.347,2,27,Spain,Gerard Piqué Bernabéu,From Throw In,Pass,8,
101,00:02:28.400,2,28,Russia,Aleksandr Golovin,From Throw In,Pressure,8,
102,00:02:28.880,2,28,Spain,José Ignacio Fernández Iglesias,From Throw In,Ball Receipt*,8,
103,00:02:28.880,2,28,Spain,José Ignacio Fernández Iglesias,From Throw In,Carry,8,
104,00:02:29.920,2,29,Spain,José Ignacio Fernández Iglesias,From Throw In,Pass,8,
105,00:02:31.520,2,31,Spain,Gerard Piqué Bernabéu,From Throw In,Ball Receipt*,8,
106,00:02:31.520,2,31,Spain,Gerard Piqué Bernabéu,From Throw In,Carry,8,
107,00:02:32.907,2,32,Spain,Gerard Piqué Bernabéu,From Throw In,Pass,8,
108,00:02:35.320,2,35,Spain,Sergio Ramos García,From Throw In,Ball Receipt*,8,
109,00:02:35.320,2,35,Spain,Sergio Ramos García,From Throw In,Carry,8,
110,00:02:37.787,2,37,Spain,Sergio Ramos García,From Throw In,Pass,8,
111,00:02:39.160,2,39,Spain,Francisco Román Alarcón Suárez,From Throw In,Ball Receipt*,8,
112,00:02:39.160,2,39,Spain,Francisco Román Alarcón Suárez,From Throw In,Carry,8,
113,00:02:40.027,2,40,Spain,Francisco Román Alarcón Suárez,From Throw In,Pass,8,
114,00:02:41.400,2,41,Spain,Diego da Silva Costa,From Throw In,Ball Receipt*,8,
115,00:02:56.267,2,56,Russia,Mário Figueira Fernandes,From Throw In,Pass,9,
116,00:02:58.147,2,58,Russia,Artem Dzyuba,From Throw In,Ball Receipt*,9,
117,00:02:58.147,2,58,Russia,Artem Dzyuba,From Throw In,Pass,9,
118,00:02:59.867,2,59,Russia,Daler Kuzyaev,From Throw In,Ball Receipt*,9,
119,00:02:59.867,2,59,Spain,Marco Asensio Willemsen,From Throw In,Pass,9,
120,00:03:00.387,3,0,Russia,Daler Kuzyaev,From Throw In,Block,9,
121,00:03:01.040,3,1,Russia,Aleksandr Golovin,From Throw In,Pressure,9,
122,00:03:01.267,3,1,Spain,Sergio Busquets i Burgos,Regular Play,Pass,10,
123,00:03:02.840,3,2,Spain,Gerard Piqué Bernabéu,Regular Play,Ball Receipt*,10,
124,00:03:02.840,3,2,Spain,Gerard Piqué Bernabéu,Regular Play,Carry,10,
125,00:03:04.467,3,4,Spain,Gerard Piqué Bernabéu,Regular Play,Pass,10,
126,00:03:05.547,3,5,Spain,Sergio Busquets i Burgos,Regular Play,Ball Receipt*,10,
127,00:03:05.547,3,5,Spain,Sergio Busquets i Burgos,Regular Play,Pass,10,
128,00:03:07.040,3,7,Spain,Gerard Piqué Bernabéu,Regular Play,Ball Receipt*,10,
129,00:03:07.040,3,7,Spain,Gerard Piqué Bernabéu,Regular Play,Carry,10,
130,00:03:07.080,3,7,Spain,Gerard Piqué Bernabéu,Regular Play,Pass,10,
131,00:03:08.720,3,8,Spain,Jorge Resurrección Merodio,Regular Play,Ball Receipt*,10,
132,00:03:08.720,3,8,Spain,Jorge Resurrección Merodio,Regular Play,Carry,10,
133,00:03:10.067,3,10,Spain,Jorge Resurrección Merodio,Regular Play,Pass,10,
134,00:03:11.147,3,11,Spain,José Ignacio Fernández Iglesias,Regular Play,Ball Receipt*,10,
135,00:03:11.147,3,11,Spain,José Ignacio Fernández Iglesias,Regular Play,Pass,10,
136,00:03:11.960,3,11,Spain,Jorge Resurrección Merodio,Regular Play,Ball Receipt*,10,
137,00:03:11.960,3,11,Spain,Jorge Resurrección Merodio,Regular Play,Carry,10,
