index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Morocco,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Iran,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Morocco,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Iran,,Regular Play,Half Start,1,
5,00:00:00.920,0,0,Morocco,Ayoub El Kaabi,From Kick Off,Pass,2,
6,00:00:02.893,0,2,Morocco,Romain Saïss,From Kick Off,Ball Receipt*,2,
7,00:00:02.893,0,2,Morocco,Romain Saïss,From Kick Off,Carry,2,
8,00:00:04.400,0,4,Morocco,Romain Saïss,From Kick Off,Pass,2,
9,00:00:07.813,0,7,Morocco,Nordin Amrabat,From Kick Off,Foul Committed,2,
10,00:00:07.813,0,7,Iran,Ehsan Hajsafi,From Kick Off,Foul Won,2,
11,00:00:37.640,0,37,Iran,Alireza Safar Beiranvand,From Free Kick,Pass,3,
12,00:00:40.840,0,40,Iran,Sardar Azmoun,From Free Kick,Ball Receipt*,3,
13,00:00:40.840,0,40,Iran,Sardar Azmoun,From Free Kick,Duel,3,
14,00:00:40.840,0,40,Morocco,Medhi Amine El Mouttaqi Benatia,Regular Play,Pass,4,
15,00:00:42.973,0,42,Morocco,Mbark Boussoufa,Regular Play,Ball Receipt*,4,
16,00:00:42.973,0,42,Morocco,Mbark Boussoufa,Regular Play,Carry,4,
17,00:00:43.973,0,43,Iran,Masoud Shojaei Soleimani,Regular Play,Foul Committed,4,
18,00:00:43.973,0,43,Morocco,Mbark Boussoufa,Regular Play,Foul Won,4,
19,00:00:44.640,0,44,Morocco,Younès Belhanda,From Free Kick,Pass,5,
20,00:00:45.853,0,45,Morocco,Amine Harit,From Free Kick,Ball Receipt*,5,
21,00:00:45.853,0,45,Morocco,Amine Harit,From Free Kick,Carry,5,
22,00:00:46.253,0,46,Iran,Alireza Jahanbakhsh,From Free Kick,Pressure,5,
23,00:00:47.320,0,47,Morocco,Amine Harit,From Free Kick,Pass,5,
24,00:00:49.320,0,49,Morocco,Achraf Hakimi Mouh,From Free Kick,Ball Receipt*,5,
25,00:00:49.320,0,49,Morocco,Achraf Hakimi Mouh,From Free Kick,Carry,5,
26,00:00:51.053,0,51,Iran,Alireza Jahanbakhsh,From Free Kick,Pressure,5,
27,00:00:51.640,0,51,Morocco,Achraf Hakimi Mouh,From Free Kick,Pass,5,
28,00:00:52.813,0,52,Morocco,Mbark Boussoufa,From Free Kick,Ball Receipt*,5,
29,00:00:52.813,0,52,Morocco,Mbark Boussoufa,From Free Kick,Carry,5,
30,00:00:54.493,0,54,Iran,Masoud Shojaei Soleimani,From Free Kick,Pressure,5,
31,00:00:55.080,0,55,Morocco,Mbark Boussoufa,From Free Kick,Pass,5,
32,00:00:56.680,0,56,Morocco,Medhi Amine El Mouttaqi Benatia,From Free Kick,Ball Receipt*,5,
33,00:00:56.680,0,56,Morocco,Medhi Amine El Mouttaqi Benatia,From Free Kick,Carry,5,
34,00:01:02.240,1,2,Morocco,Medhi Amine El Mouttaqi Benatia,From Free Kick,Pass,5,
35,00:01:05.760,1,5,Morocco,Achraf Hakimi Mouh,From Free Kick,Ball Receipt*,5,
