index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Egypt,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Uruguay,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Egypt,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Uruguay,,Regular Play,Half Start,1,
5,00:00:00.507,0,0,Uruguay,Edinson Roberto Cavani Gómez,From Kick Off,Pass,2,
6,00:00:02.427,0,2,Uruguay,José María Giménez de Vargas,From Kick Off,Ball Receipt*,2,
7,00:00:02.427,0,2,Uruguay,José María Giménez de Vargas,From Kick Off,Carry,2,
8,00:00:03.707,0,3,Uruguay,José María Giménez de Vargas,From Kick Off,Pass,2,
9,00:00:06.400,0,6,Uruguay,Nahitan Michel Nández Acosta,From Kick Off,Ball Receipt*,2,
10,00:00:06.400,0,6,Egypt,Mohamed Abdul Shafy Sayed Abouezeid,From Kick Off,Pass,2,
11,00:00:08.267,0,8,Uruguay,Matías Vecino Falero,From Kick Off,Ball Recovery,2,
12,00:00:08.267,0,8,Uruguay,Matías Vecino Falero,From Kick Off,Carry,2,
13,00:00:09.587,0,9,Uruguay,Matías Vecino Falero,From Kick Off,Pass,2,
14,00:00:10.120,0,10,Uruguay,Guillermo Varela Olivera,From Kick Off,Ball Receipt*,2,
15,00:00:10.120,0,10,Egypt,Mahmoud Ibrahim Hassan,From Kick Off,Block,2,
16,00:00:11.600,0,11,Egypt,Marwan Mohsen,From Kick Off,Ball Recovery,2,
17,00:00:11.747,0,11,Uruguay,Matías Vecino Falero,From Kick Off,Pass,2,
18,00:00:13.787,0,13,Uruguay,José María Giménez de Vargas,From Kick Off,Ball Receipt*,2,
19,00:00:13.787,0,13,Uruguay,José María Giménez de Vargas,From Kick Off,Carry,2,
20,00:00:13.827,0,13,Uruguay,José María Giménez de Vargas,From Kick Off,Pass,2,
21,00:00:14.507,0,14,Uruguay,Diego Roberto Godín Leal,From Kick Off,Ball Receipt*,2,
22,00:00:14.507,0,14,Uruguay,Diego Roberto Godín Leal,From Kick Off,Carry,2,
23,00:00:18.187,0,18,Uruguay,Diego Roberto Godín Leal,From Kick Off,Pass,2,
24,00:00:19.427,0,19,Uruguay,Matías Vecino Falero,From Kick Off,Ball Receipt*,2,
25,00:00:19.427,0,19,Uruguay,Matías Vecino Falero,From Kick Off,Carry,2,
26,00:00:19.640,0,19,Egypt,Marwan Mohsen,From Kick Off,Pressure,2,
27,00:00:19.947,0,19,Uruguay,Matías Vecino Falero,From Kick Off,Pass,2,
28,00:00:21.527,0,21,Uruguay,Diego Roberto Godín Leal,From Kick Off,Ball Receipt*,2,
29,00:00:21.527,0,21,Uruguay,Diego Roberto Godín Leal,From Kick Off,Carry,2,
30,00:00:22.227,0,22,Uruguay,Diego Roberto Godín Leal,From Kick Off,Pass,2,
31,00:00:23.667,0,23,Uruguay,Rodrigo Bentancur Colmán,From Kick Off,Ball Receipt*,2,
32,00:00:23.667,0,23,Uruguay,Rodrigo Bentancur Colmán,From Kick Off,Carry,2,
33,00:00:25.947,0,25,Uruguay,Rodrigo Bentancur Colmán,From Kick Off,Pass,2,
34,00:00:26.587,0,26,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,From Kick Off,Ball Receipt*,2,
35,00:00:26.587,0,26,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,From Kick Off,Carry,2,
