index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Sweden,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Switzerland,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Switzerland,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Sweden,,Regular Play,Half Start,1,
5,00:00:00.001,0,0,Sweden,Emil Forsberg,From Kick Off,Pass,2,
6,00:00:00.801,0,0,Sweden,Andreas Granqvist,From Kick Off,Ball Receipt*,2,
7,00:00:00.801,0,0,Sweden,Andreas Granqvist,From Kick Off,Carry,2,
8,00:00:01.072,0,1,Switzerland,Blerim Džemaili,From Kick Off,Pressure,2,
9,00:00:02.072,0,2,Sweden,Andreas Granqvist,From Kick Off,Pass,2,
10,00:00:03.472,0,3,Sweden,Victor Nilsson Lindelöf,From Kick Off,Ball Receipt*,2,
11,00:00:03.472,0,3,Sweden,Victor Nilsson Lindelöf,From Kick Off,Carry,2,
12,00:00:03.565,0,3,Sweden,Victor Nilsson Lindelöf,From Kick Off,Miscontrol,2,
13,00:00:05.792,0,5,Switzerland,Blerim Džemaili,Regular Play,Ball Recovery,3,
14,00:00:05.792,0,5,Switzerland,Blerim Džemaili,Regular Play,Carry,3,
15,00:00:06.592,0,6,Switzerland,Blerim Džemaili,Regular Play,Pass,3,
16,00:00:06.752,0,6,Sweden,Mikael Lustig,Regular Play,Pressure,3,
17,00:00:07.432,0,7,Switzerland,Josip Drmic,Regular Play,Ball Receipt*,3,
18,00:00:07.432,0,7,Switzerland,Josip Drmic,Regular Play,Carry,3,
19,00:00:09.752,0,9,Switzerland,Josip Drmic,Regular Play,Pass,3,
20,00:00:11.352,0,11,Switzerland,Xherdan Shaqiri,Regular Play,Ball Receipt*,3,
21,00:00:11.352,0,11,Switzerland,Xherdan Shaqiri,Regular Play,Carry,3,
22,00:00:12.952,0,12,Switzerland,Xherdan Shaqiri,Regular Play,Shot,3,Open Play
23,00:00:14.205,0,14,Sweden,Robin Olsen,Regular Play,Goal Keeper,3,
24,00:00:36.352,0,36,Sweden,Robin Olsen,From Goal Kick,Pass,4,
25,00:00:39.752,0,39,Switzerland,Granit Xhaka,From Goal Kick,Pass,4,
26,00:00:41.325,0,41,Switzerland,Manuel Obafemi Akanji,From Goal Kick,Ball Receipt*,4,
27,00:00:41.325,0,41,Switzerland,Manuel Obafemi Akanji,From Goal Kick,Pass,4,
28,00:00:42.512,0,42,Switzerland,Granit Xhaka,From Goal Kick,Ball Receipt*,4,
29,00:00:42.512,0,42,Sweden,Ola Toivonen,From Goal Kick,Pass,4,
30,00:00:43.245,0,43,Switzerland,Granit Xhaka,From Goal Kick,Pressure,4,
31,00:00:43.752,0,43,Sweden,Marcus Berg,From Goal Kick,Ball Receipt*,4,
32,00:00:43.752,0,43,Sweden,Marcus Berg,From Goal Kick,Pass,4,
33,00:00:44.952,0,44,Sweden,Mikael Lustig,From Goal Kick,Ball Receipt*,4,
34,00:00:44.952,0,44,Sweden,Mikael Lustig,From Goal Kick,Pass,4,
35,00:00:45.952,0,45,Sweden,Ola Toivonen,From Goal Kick,Ball Receipt*,4,
36,00:00:45.952,0,45,Sweden,Ola Toivonen,From Goal Kick,Pass,4,
37,00:00:49.912,0,49,Sweden,Viktor Claesson,From Goal Kick,Ball Receipt*,4,
38,00:00:49.912,0,49,Switzerland,Manuel Obafemi Akanji,From Counter,Pass,5,
39,00:00:51.565,0,51,Switzerland,Ricardo Iván Rodríguez Araya,From Counter,Ball Receipt*,5,
40,00:00:51.565,0,51,Switzerland,Ricardo Iván Rodríguez Araya,From Counter,Carry,5,
41,00:00:52.112,0,52,Switzerland,Ricardo Iván Rodríguez Araya,From Counter,Pass,5,
42,00:00:53.832,0,53,Switzerland,Josip Drmic,From Counter,Ball Receipt*,5,
43,00:00:53.832,0,53,Switzerland,Josip Drmic,From Counter,Miscontrol,5,
44,00:00:55.872,0,55,Sweden,Ola Toivonen,Regular Play,Ball Recovery,6,
45,00:00:55.872,0,55,Sweden,Ola Toivonen,Regular Play,Carry,6,
46,00:00:55.912,0,55,Switzerland,Granit Xhaka,Regular Play,Foul Committed,6,
47,00:00:55.912,0,55,Sweden,Ola Toivonen,Regular Play,Foul Won,6,
48,00:01:28.112,1,28,Sweden,Ludwig Augustinsson,From Free Kick,Pass,7,
49,00:01:30.392,1,30,Sweden,Ola Toivonen,From Free Kick,Ball Receipt*,7,
50,00:01:30.392,1,30,Sweden,Ola Toivonen,From Free Kick,Pass,7,
51,00:01:31.045,1,31,Sweden,Albin Ekdal,From Free Kick,Ball Receipt*,7,
52,00:01:31.045,1,31,Switzerland,Granit Xhaka,From Free Kick,Clearance,7,
53,00:01:35.992,1,35,Sweden,Emil Forsberg,From Free Kick,Shield,7,
54,00:01:36.352,1,36,Switzerland,Michael Lang,From Free Kick,Pressure,7,
55,00:02:02.112,2,2,Sweden,Viktor Claesson,From Throw In,Pass,8,
56,00:02:04.392,2,4,Sweden,Albin Ekdal,From Throw In,Ball Receipt*,8,
57,00:02:04.392,2,4,Switzerland,Michael Lang,From Throw In,Clearance,8,
58,00:02:06.925,2,6,Sweden,Gustav Svensson,From Throw In,Pressure,8,
59,00:02:06.992,2,6,Switzerland,Josip Drmic,From Throw In,Ball Recovery,8,
60,00:02:06.992,2,6,Switzerland,Josip Drmic,From Throw In,Carry,8,
61,00:02:08.205,2,8,Switzerland,Josip Drmic,From Throw In,Dribble,8,
62,00:02:08.205,2,8,Sweden,Gustav Svensson,From Throw In,Duel,8,
63,00:02:08.205,2,8,Sweden,Gustav Svensson,From Throw In,Carry,8,
64,00:02:09.232,2,9,Sweden,Gustav Svensson,From Throw In,Pass,8,
65,00:02:09.725,2,9,Switzerland,Josip Drmic,From Throw In,Pressure,8,
66,00:02:11.792,2,11,Sweden,Victor Nilsson Lindelöf,From Throw In,Ball Receipt*,8,
67,00:02:11.792,2,11,Sweden,Victor Nilsson Lindelöf,From Throw In,Pass,8,
68,00:02:13.432,2,13,Sweden,Mikael Lustig,From Throw In,Ball Receipt*,8,
69,00:02:13.432,2,13,Sweden,Mikael Lustig,From Throw In,Carry,8,
70,00:02:14.512,2,14,Sweden,Mikael Lustig,From Throw In,Pass,8,
71,00:02:17.045,2,17,Sweden,Robin Olsen,From Throw In,Ball Receipt*,8,
72,00:02:17.045,2,17,Sweden,Robin Olsen,From Throw In,Carry,8,
73,00:02:18.552,2,18,Sweden,Robin Olsen,From Throw In,Pass,8,
74,00:02:22.072,2,22,Sweden,Marcus Berg,From Throw In,Ball Receipt*,8,
75,00:02:23.032,2,23,Sweden,Marcus Berg,From Throw In,Foul Committed,8,
76,00:02:23.032,2,23,Switzerland,Manuel Obafemi Akanji,From Throw In,Foul Won,8,
77,00:02:33.845,2,33,Switzerland,,Regular Play,Camera On,9,
78,00:02:34.152,2,34,Switzerland,Manuel Obafemi Akanji,Regular Play,Pass,9,
79,00:02:35.085,2,35,Switzerland,Valon Behrami,Regular Play,Ball Receipt*,9,
80,00:02:35.085,2,35,Switzerland,Valon Behrami,Regular Play,Carry,9,
81,00:02:35.832,2,35,Switzerland,Valon Behrami,Regular Play,Pass,9,
82,00:02:36.925,2,36,Switzerland,Granit Xhaka,Regular Play,Ball Receipt*,9,
83,00:02:36.925,2,36,Switzerland,Granit Xhaka,Regular Play,Carry,9,
84,00:02:37.805,2,37,Sweden,Viktor Claesson,Regular Play,Pressure,9,
85,00:02:37.872,2,37,Switzerland,Granit Xhaka,Regular Play,Pass,9,
86,00:02:39.325,2,39,Switzerland,Valon Behrami,Regular Play,Ball Receipt*,9,
87,00:02:39.325,2,39,Switzerland,Valon Behrami,Regular Play,Carry,9,
88,00:02:40.272,2,40,Switzerland,Valon Behrami,Regular Play,Pass,9,
89,00:02:41.645,2,41,Switzerland,Granit Xhaka,Regular Play,Ball Receipt*,9,
90,00:02:41.645,2,41,Switzerland,Granit Xhaka,Regular Play,Carry,9,
91,00:02:42.805,2,42,Sweden,Ola Toivonen,Regular Play,Pressure,9,
92,00:02:42.872,2,42,Switzerland,Granit Xhaka,Regular Play,Pass,9,
93,00:02:44.512,2,44,Switzerland,Johan Danon Djourou-Gbadjere,Regular Play,Ball Receipt*,9,
94,00:02:44.512,2,44,Switzerland,Johan Danon Djourou-Gbadjere,Regular Play,Carry,9,
95,00:02:46.245,2,46,Sweden,Marcus Berg,Regular Play,Pressure,9,
96,00:02:46.352,2,46,Switzerland,Johan Danon Djourou-Gbadjere,Regular Play,Pass,9,
97,00:02:47.005,2,47,Switzerland,Xherdan Shaqiri,Regular Play,Ball Receipt*,9,
98,00:02:47.005,2,47,Switzerland,Xherdan Shaqiri,Regular Play,Carry,9,
99,00:02:47.605,2,47,Sweden,Albin Ekdal,Regular Play,Pressure,9,
100,00:02:47.632,2,47,Switzerland,Xherdan Shaqiri,Regular Play,Pass,9,
101,00:02:48.832,2,48,Switzerland,Valon Behrami,Regular Play,Ball Receipt*,9,
102,00:02:48.832,2,48,Switzerland,Valon Behrami,Regular Play,Carry,9,
103,00:02:50.032,2,50,Switzerland,Valon Behrami,Regular Play,Pass,9,
104,00:02:52.032,2,52,Switzerland,Manuel Obafemi Akanji,Regular Play,Ball Receipt*,9,
105,00:02:52.032,2,52,Switzerland,Manuel Obafemi Akanji,Regular Play,Carry,9,
106,00:02:52.752,2,52,Switzerland,Manuel Obafemi Akanji,Regular Play,Pass,9,
107,00:02:54.525,2,54,Switzerland,Ricardo Iván Rodríguez Araya,Regular Play,Ball Receipt*,9,
108,00:02:54.525,2,54,Switzerland,Ricardo Iván Rodríguez Araya,Regular Play,Carry,9,
109,00:02:55.325,2,55,Sweden,Viktor Claesson,Regular Play,Pressure,9,
110,00:02:56.005,2,56,Sweden,Viktor Claesson,Regular Play,Dribbled Past,9,
111,00:02:56.005,2,56,Switzerland,Ricardo Iván Rodríguez Araya,Regular Play,Dribble,9,
112,00:02:56.005,2,56,Switzerland,Ricardo Iván Rodríguez Araya,Regular Play,Carry,9,
113,00:02:57.885,2,57,Sweden,Viktor Claesson,Regular Play,Pressure,9,
114,00:02:58.032,2,58,Switzerland,Ricardo Iván Rodríguez Araya,Regular Play,Pass,9,
115,00:02:59.005,2,59,Switzerland,Granit Xhaka,Regular Play,Ball Receipt*,9,
116,00:02:59.005,2,59,Switzerland,Granit Xhaka,Regular Play,Carry,9,
117,00:02:59.912,2,59,Switzerland,Granit Xhaka,Regular Play,Pass,9,
118,00:03:03.512,3,3,Switzerland,Michael Lang,Regular Play,Ball Receipt*,9,
119,00:03:03.512,3,3,Switzerland,Michael Lang,Regular Play,Carry,9,
120,00:03:07.205,3,7,Sweden,Ludwig Augustinsson,Regular Play,Pressure,9,
121,00:03:07.445,3,7,Switzerland,Michael Lang,Regular Play,Pass,9,
122,00:03:08.525,3,8,Switzerland,Xherdan Shaqiri,Regular Play,Ball Receipt*,9,
123,00:03:08.525,3,8,Switzerland,Xherdan Shaqiri,Regular Play,Carry,9,
124,00:03:09.925,3,9,Switzerland,Xherdan Shaqiri,Regular Play,Pass,9,
125,00:03:10.752,3,10,Switzerland,Josip Drmic,Regular Play,Ball Receipt*,9,
126,00:03:10.752,3,10,Sweden,Andreas Granqvist,Regular Play,Clearance,9,
127,00:03:17.552,3,17,Switzerland,Michael Lang,From Throw In,Pass,10,
128,00:03:18.645,3,18,Switzerland,Xherdan Shaqiri,From Throw In,Ball Receipt*,10,
129,00:03:18.645,3,18,Switzerland,Xherdan Shaqiri,From Throw In,Carry,10,
130,00:03:19.245,3,19,Sweden,Emil Forsberg,From Throw In,Pressure,10,
131,00:03:19.925,3,19,Switzerland,Xherdan Shaqiri,From Throw In,Pass,10,
132,00:03:20.925,3,20,Switzerland,Granit Xhaka,From Throw In,Ball Receipt*,10,
133,00:03:20.925,3,20,Switzerland,Granit Xhaka,From Throw In,Carry,10,
134,00:03:20.925,3,20,Sweden,Albin Ekdal,From Throw In,Pressure,10,
135,00:03:21.632,3,21,Switzerland,Granit Xhaka,From Throw In,Pass,10,
136,00:03:22.365,3,22,Switzerland,Xherdan Shaqiri,From Throw In,Ball Receipt*,10,
