index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Portugal,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Morocco,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Portugal,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Morocco,,Regular Play,Half Start,1,
5,00:00:00.100,0,0,Portugal,João Filipe Iria Santos Moutinho,Regular Play,Pressure,1,
6,00:00:00.100,0,0,Morocco,Khalid Boutaïb,From Kick Off,Pass,2,
7,00:00:00.660,0,0,Morocco,Mbark Boussoufa,From Kick Off,Ball Receipt*,2,
8,00:00:00.660,0,0,Morocco,Mbark Boussoufa,From Kick Off,Carry,2,
9,00:00:00.753,0,0,Morocco,Mbark Boussoufa,From Kick Off,Pass,2,
10,00:00:02.379,0,2,Morocco,Manuel Marouan da Costa Trinidade,From Kick Off,Ball Receipt*,2,
11,00:00:02.379,0,2,Morocco,Manuel Marouan da Costa Trinidade,From Kick Off,Carry,2,
12,00:00:03.620,0,3,Morocco,Manuel Marouan da Costa Trinidade,From Kick Off,Pass,2,
13,00:00:04.660,0,4,Morocco,Hakim Ziyech,From Kick Off,Ball Receipt*,2,
14,00:00:04.660,0,4,Morocco,Hakim Ziyech,From Kick Off,Carry,2,
15,00:00:05.860,0,5,Morocco,Hakim Ziyech,From Kick Off,Pass,2,
16,00:00:05.993,0,5,Portugal,João Filipe Iria Santos Moutinho,From Kick Off,Pressure,2,
17,00:00:06.820,0,6,Morocco,Achraf Hakimi Mouh,From Kick Off,Ball Receipt*,2,
18,00:00:06.820,0,6,Morocco,Achraf Hakimi Mouh,From Kick Off,Carry,2,
19,00:00:07.740,0,7,Morocco,Achraf Hakimi Mouh,From Kick Off,Pass,2,
20,00:00:09.420,0,9,Morocco,Manuel Marouan da Costa Trinidade,From Kick Off,Ball Receipt*,2,
21,00:00:09.420,0,9,Morocco,Manuel Marouan da Costa Trinidade,From Kick Off,Carry,2,
22,00:00:10.620,0,10,Morocco,Manuel Marouan da Costa Trinidade,From Kick Off,Pass,2,
23,00:00:10.673,0,10,Portugal,Gonçalo Manuel Ganchinho Guedes,From Kick Off,Pressure,2,
24,00:00:11.620,0,11,Morocco,Mbark Boussoufa,From Kick Off,Ball Receipt*,2,
25,00:00:11.620,0,11,Portugal,João Filipe Iria Santos Moutinho,From Kick Off,Pass,2,
26,00:00:13.140,0,13,Portugal,Gonçalo Manuel Ganchinho Guedes,From Kick Off,Ball Receipt*,2,
27,00:00:13.140,0,13,Morocco,Manuel Marouan da Costa Trinidade,From Kick Off,Interception,2,
28,00:00:15.300,0,15,Portugal,João Filipe Iria Santos Moutinho,From Kick Off,Pressure,2,
29,00:00:15.380,0,15,Morocco,Mbark Boussoufa,From Kick Off,Ball Recovery,2,
30,00:00:15.380,0,15,Morocco,Mbark Boussoufa,From Kick Off,Carry,2,
31,00:00:15.980,0,15,Morocco,Mbark Boussoufa,From Kick Off,Pass,2,
32,00:00:17.100,0,17,Morocco,Younès Belhanda,From Kick Off,Ball Receipt*,2,
33,00:00:17.100,0,17,Morocco,Younès Belhanda,From Kick Off,Pass,2,
34,00:00:19.180,0,19,Morocco,Manuel Marouan da Costa Trinidade,From Kick Off,Ball Receipt*,2,
35,00:00:19.180,0,19,Morocco,Manuel Marouan da Costa Trinidade,From Kick Off,Carry,2,
