index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Peru,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Denmark,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Denmark,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Peru,,Regular Play,Half Start,1,
5,00:00:00.560,0,0,Denmark,Christian Dannemann Eriksen,From Kick Off,Pass,2,
6,00:00:01.693,0,1,Denmark,Andreas Christensen,From Kick Off,Ball Receipt*,2,
7,00:00:01.693,0,1,Denmark,Andreas Christensen,From Kick Off,Carry,2,
8,00:00:02.200,0,2,Peru,Christian Alberto Cueva Bravo,From Kick Off,Pressure,2,
9,00:00:02.893,0,2,Denmark,Andreas Christensen,From Kick Off,Pass,2,
10,00:00:09.079,0,9,Denmark,Yussuf Yurary Poulsen,From Kick Off,Ball Receipt*,2,
11,00:00:11.400,0,11,Peru,Miguel Ángel Trauco Saavedra,From Throw In,Pass,3,
12,00:00:12.800,0,12,Peru,Víctor Yoshimar Yotún Flores,From Throw In,Ball Receipt*,3,
13,00:00:12.800,0,12,Peru,Víctor Yoshimar Yotún Flores,From Throw In,Pass,3,
14,00:00:13.240,0,13,Denmark,Henrik Dalsgaard,From Throw In,Pressure,3,
15,00:00:13.480,0,13,Peru,Édison Michael Flores Peralta,From Throw In,Ball Receipt*,3,
16,00:00:13.480,0,13,Peru,Édison Michael Flores Peralta,From Throw In,Pass,3,
17,00:00:14.320,0,14,Peru,Víctor Yoshimar Yotún Flores,From Throw In,Ball Receipt*,3,
18,00:00:14.320,0,14,Peru,Víctor Yoshimar Yotún Flores,From Throw In,Carry,3,
19,00:00:15.240,0,15,Peru,Víctor Yoshimar Yotún Flores,From Throw In,Pass,3,
20,00:00:16.200,0,16,Peru,Jefferson Agustín Farfán Guadalupe,From Throw In,Ball Receipt*,3,
21,00:00:16.200,0,16,Peru,Jefferson Agustín Farfán Guadalupe,From Throw In,Carry,3,
22,00:00:16.320,0,16,Peru,Jefferson Agustín Farfán Guadalupe,From Throw In,Pass,3,
23,00:00:16.733,0,16,Peru,Christian Alberto Cueva Bravo,From Throw In,Ball Receipt*,3,
24,00:00:16.733,0,16,Denmark,Simon Thorup Kjær,From Throw In,Block,3,
25,00:00:17.200,0,17,Peru,Jefferson Agustín Farfán Guadalupe,From Throw In,Pressure,3,
26,00:00:17.760,0,17,Denmark,William Vitved Kvist Jørgensen,From Throw In,Pass,3,
27,00:00:19.360,0,19,Denmark,Nicolai Jørgensen,From Throw In,Ball Receipt*,3,
28,00:00:19.360,0,19,Peru,Miguel Ángel Trauco Saavedra,From Throw In,Ball Recovery,3,
29,00:00:19.360,0,19,Peru,Miguel Ángel Trauco Saavedra,From Throw In,Carry,3,
30,00:00:19.800,0,19,Peru,Miguel Ángel Trauco Saavedra,From Throw In,Pass,3,
31,00:00:19.920,0,19,Denmark,Yussuf Yurary Poulsen,From Throw In,Pressure,3,
32,00:00:20.400,0,20,Peru,Víctor Yoshimar Yotún Flores,From Throw In,Ball Receipt*,3,
33,00:00:20.400,0,20,Peru,Víctor Yoshimar Yotún Flores,From Throw In,Pass,3,
34,00:00:21.400,0,21,Peru,Miguel Ángel Trauco Saavedra,From Throw In,Ball Receipt*,3,
35,00:00:21.400,0,21,Peru,Miguel Ángel Trauco Saavedra,From Throw In,Carry,3,
36,00:00:21.960,0,21,Peru,Miguel Ángel Trauco Saavedra,From Throw In,Pass,3,
37,00:00:22.960,0,22,Peru,Jefferson Agustín Farfán Guadalupe,From Throw In,Ball Receipt*,3,
38,00:00:22.960,0,22,Peru,Jefferson Agustín Farfán Guadalupe,From Throw In,Carry,3,
39,00:00:24.240,0,24,Peru,Jefferson Agustín Farfán Guadalupe,From Throw In,Pass,3,
40,00:00:25.080,0,25,Peru,Édison Michael Flores Peralta,From Throw In,Ball Receipt*,3,
41,00:00:25.080,0,25,Peru,Édison Michael Flores Peralta,From Throw In,Carry,3,
42,00:00:25.360,0,25,Denmark,Yussuf Yurary Poulsen,From Throw In,Pressure,3,
43,00:00:26.320,0,26,Peru,Édison Michael Flores Peralta,From Throw In,Dribble,3,
44,00:00:26.320,0,26,Denmark,Yussuf Yurary Poulsen,Regular Play,Duel,4,
45,00:00:34.453,0,34,Denmark,Henrik Dalsgaard,From Throw In,Pass,5,
46,00:00:36.972,0,36,Denmark,Andreas Christensen,From Throw In,Ball Receipt*,5,
47,00:00:36.972,0,36,Denmark,Andreas Christensen,From Throw In,Carry,5,
48,00:00:42.480,0,42,Peru,Christian Alberto Cueva Bravo,From Throw In,Pressure,5,
49,00:00:42.840,0,42,Denmark,Andreas Christensen,From Throw In,Pass,5,
50,00:00:43.933,0,43,Denmark,William Vitved Kvist Jørgensen,From Throw In,Ball Receipt*,5,
51,00:00:43.933,0,43,Denmark,William Vitved Kvist Jørgensen,From Throw In,Carry,5,
52,00:00:45.013,0,45,Denmark,William Vitved Kvist Jørgensen,From Throw In,Pass,5,
53,00:00:46.253,0,46,Denmark,Andreas Christensen,From Throw In,Ball Receipt*,5,
54,00:00:46.253,0,46,Denmark,Andreas Christensen,From Throw In,Carry,5,
55,00:00:48.520,0,48,Peru,Christian Alberto Cueva Bravo,From Throw In,Pressure,5,
56,00:00:49.280,0,49,Denmark,Andreas Christensen,From Throw In,Pass,5,
57,00:00:50.493,0,50,Denmark,Simon Thorup Kjær,From Throw In,Ball Receipt*,5,
58,00:00:50.493,0,50,Denmark,Simon Thorup Kjær,From Throw In,Carry,5,
59,00:00:52.080,0,52,Peru,Jefferson Agustín Farfán Guadalupe,From Throw In,Pressure,5,
60,00:00:53.413,0,53,Denmark,Simon Thorup Kjær,From Throw In,Pass,5,
61,00:00:55.813,0,55,Denmark,Yussuf Yurary Poulsen,From Throw In,Ball Receipt*,5,
62,00:00:55.813,0,55,Denmark,Yussuf Yurary Poulsen,From Throw In,Carry,5,
63,00:00:56.840,0,56,Denmark,Yussuf Yurary Poulsen,From Throw In,Miscontrol,5,
64,00:00:57.000,0,57,Peru,Víctor Yoshimar Yotún Flores,Regular Play,Ball Recovery,6,
65,00:00:57.000,0,57,Peru,Víctor Yoshimar Yotún Flores,Regular Play,Carry,6,
66,00:00:57.280,0,57,Peru,Víctor Yoshimar Yotún Flores,Regular Play,Dribble,6,
67,00:00:57.280,0,57,Denmark,Yussuf Yurary Poulsen,Regular Play,Duel,6,
68,00:00:58.720,0,58,Peru,Édison Michael Flores Peralta,Regular Play,50/50,6,
69,00:00:58.720,0,58,Denmark,Yussuf Yurary Poulsen,Regular Play,50/50,6,
70,00:01:01.080,1,1,Peru,Renato Fabrizio Tapia Cortijo,Regular Play,Duel,6,
71,00:01:01.080,1,1,Denmark,Thomas Delaney,Regular Play,Pass,6,
72,00:01:02.080,1,2,Peru,André Martín Carrillo Díaz,Regular Play,Ball Recovery,6,
73,00:01:03.600,1,3,Peru,Christian Alberto Cueva Bravo,Regular Play,Pass,6,
74,00:01:05.440,1,5,Peru,Luis Jan Piers Advíncula Castrillón,Regular Play,Ball Receipt*,6,
75,00:01:05.440,1,5,Peru,Luis Jan Piers Advíncula Castrillón,Regular Play,Carry,6,
76,00:01:05.800,1,5,Denmark,Pione Sisto Ifolo Emirmija,Regular Play,Pressure,6,
77,00:01:07.240,1,7,Peru,Luis Jan Piers Advíncula Castrillón,Regular Play,Pass,6,
78,00:01:07.840,1,7,Peru,Renato Fabrizio Tapia Cortijo,Regular Play,Ball Receipt*,6,
79,00:01:07.840,1,7,Peru,Renato Fabrizio Tapia Cortijo,Regular Play,Carry,6,
80,00:01:08.320,1,8,Peru,Renato Fabrizio Tapia Cortijo,Regular Play,Pass,6,
81,00:01:09.760,1,9,Peru,Christian Alberto Cueva Bravo,Regular Play,Ball Receipt*,6,
82,00:01:09.760,1,9,Peru,Christian Alberto Cueva Bravo,Regular Play,Carry,6,
83,00:01:10.720,1,10,Peru,Christian Alberto Cueva Bravo,Regular Play,Pass,6,
84,00:01:12.040,1,12,Peru,Christian Guillermo Martín Ramos Garagay,Regular Play,Ball Receipt*,6,
85,00:01:12.040,1,12,Peru,Christian Guillermo Martín Ramos Garagay,Regular Play,Carry,6,
86,00:01:13.600,1,13,Peru,Christian Guillermo Martín Ramos Garagay,Regular Play,Pass,6,
87,00:01:14.880,1,14,Peru,Víctor Yoshimar Yotún Flores,Regular Play,Ball Receipt*,6,
88,00:01:14.880,1,14,Peru,Víctor Yoshimar Yotún Flores,Regular Play,Carry,6,
89,00:01:18.080,1,18,Denmark,Nicolai Jørgensen,Regular Play,Pressure,6,
90,00:01:18.320,1,18,Peru,Víctor Yoshimar Yotún Flores,Regular Play,Pass,6,
91,00:01:20.360,1,20,Peru,Miguel Ángel Trauco Saavedra,Regular Play,Ball Receipt*,6,
92,00:01:20.360,1,20,Peru,Miguel Ángel Trauco Saavedra,Regular Play,Carry,6,
93,00:01:21.080,1,21,Peru,Miguel Ángel Trauco Saavedra,Regular Play,Pass,6,
94,00:01:23.080,1,23,Denmark,Nicolai Jørgensen,Regular Play,Pressure,6,
95,00:01:23.840,1,23,Peru,Alberto Junior Rodríguez Valdelomar,Regular Play,Ball Receipt*,6,
96,00:01:23.840,1,23,Peru,Alberto Junior Rodríguez Valdelomar,Regular Play,Pass,6,
97,00:01:24.040,1,24,Peru,Miguel Ángel Trauco Saavedra,Regular Play,Ball Receipt*,6,
98,00:01:24.040,1,24,Denmark,Nicolai Jørgensen,Regular Play,Block,6,
99,00:01:26.120,1,26,Peru,Alberto Junior Rodríguez Valdelomar,Regular Play,Pass,6,
100,00:01:26.773,1,26,Peru,Víctor Yoshimar Yotún Flores,Regular Play,Ball Receipt*,6,
101,00:01:26.773,1,26,Peru,Víctor Yoshimar Yotún Flores,Regular Play,Carry,6,
102,00:01:28.200,1,28,Peru,Víctor Yoshimar Yotún Flores,Regular Play,Pass,6,
103,00:01:31.000,1,31,Peru,André Martín Carrillo Díaz,Regular Play,Ball Receipt*,6,
104,00:01:31.000,1,31,Peru,André Martín Carrillo Díaz,Regular Play,Carry,6,
105,00:01:35.280,1,35,Peru,André Martín Carrillo Díaz,Regular Play,Pass,6,
106,00:01:35.680,1,35,Denmark,Jens Stryger Larsen,Regular Play,Block,6,
107,00:01:39.360,1,39,Peru,Luis Jan Piers Advíncula Castrillón,Regular Play,Ball Recovery,6,
108,00:01:39.360,1,39,Peru,Luis Jan Piers Advíncula Castrillón,Regular Play,Carry,6,
109,00:01:40.360,1,40,Peru,Luis Jan Piers Advíncula Castrillón,Regular Play,Pass,6,
110,00:01:41.160,1,41,Peru,André Martín Carrillo Díaz,Regular Play,Ball Receipt*,6,
