index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,France,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Belgium,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Belgium,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,France,,Regular Play,Half Start,1,
5,00:00:00.720,0,0,France,Antoine Griezmann,From Kick Off,Pass,2,
6,00:00:02.220,0,2,France,Raphaël Varane,From Kick Off,Ball Receipt*,2,
7,00:00:02.220,0,2,France,Raphaël Varane,From Kick Off,Carry,2,
8,00:00:04.160,0,4,France,Raphaël Varane,From Kick Off,Pass,2,
9,00:00:05.600,0,5,France,Benjamin Pavard,From Kick Off,Ball Receipt*,2,
10,00:00:05.600,0,5,France,Benjamin Pavard,From Kick Off,Carry,2,
11,00:00:05.600,0,5,Belgium,Eden Hazard,From Kick Off,Pressure,2,
12,00:00:06.360,0,6,France,Benjamin Pavard,From Kick Off,Pass,2,
13,00:00:07.520,0,7,France,Kylian Mbappé Lottin,From Kick Off,Ball Receipt*,2,
14,00:00:07.520,0,7,France,Kylian Mbappé Lottin,From Kick Off,Carry,2,
15,00:00:09.013,0,9,Belgium,Jan Vertonghen,From Kick Off,Dribbled Past,2,
16,00:00:09.013,0,9,France,Kylian Mbappé Lottin,From Kick Off,Dribble,2,
17,00:00:09.013,0,9,France,Kylian Mbappé Lottin,From Kick Off,Carry,2,
18,00:00:10.655,0,10,Belgium,Moussa Sidi Yaya Dembélé,From Kick Off,Pressure,2,
19,00:00:13.560,0,13,France,Kylian Mbappé Lottin,From Kick Off,Pass,2,
20,00:00:14.893,0,14,France,Antoine Griezmann,From Kick Off,Ball Receipt*,2,
21,00:00:14.893,0,14,France,Antoine Griezmann,From Kick Off,Carry,2,
22,00:00:14.960,0,14,France,Antoine Griezmann,From Kick Off,Dribble,2,
23,00:00:14.960,0,14,Belgium,Toby Alderweireld,From Kick Off,Duel,2,
24,00:00:16.413,0,16,Belgium,Kevin De Bruyne,From Kick Off,Pass,2,
25,00:00:17.960,0,17,Belgium,Eden Hazard,From Kick Off,Ball Receipt*,2,
26,00:00:17.960,0,17,France,Benjamin Pavard,From Kick Off,Pass,2,
27,00:00:19.880,0,19,France,Blaise Matuidi,From Kick Off,Ball Receipt*,2,
28,00:00:19.880,0,19,France,Blaise Matuidi,From Kick Off,Pass,2,
