index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Croatia,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,England,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,England,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Croatia,,Regular Play,Half Start,1,
5,00:00:02.340,0,2,England,Bamidele Alli,From Kick Off,Pass,2,
6,00:00:03.633,0,3,England,John Stones,From Kick Off,Ball Receipt*,2,
7,00:00:03.633,0,3,England,John Stones,From Kick Off,Carry,2,
8,00:00:04.980,0,4,England,John Stones,From Kick Off,Pass,2,
9,00:00:05.113,0,5,Croatia,Mario Mandžukić,From Kick Off,Pressure,2,
10,00:00:06.300,0,6,England,Kyle Walker,From Kick Off,Ball Receipt*,2,
11,00:00:06.300,0,6,England,Kyle Walker,From Kick Off,Carry,2,
12,00:00:07.100,0,7,England,Kyle Walker,From Kick Off,Pass,2,
13,00:00:08.353,0,8,England,John Stones,From Kick Off,Ball Receipt*,2,
14,00:00:08.353,0,8,England,John Stones,From Kick Off,Pass,2,
15,00:00:09.633,0,9,England,Kyle Walker,From Kick Off,Ball Receipt*,2,
16,00:00:09.633,0,9,England,Kyle Walker,From Kick Off,Carry,2,
17,00:00:10.860,0,10,Croatia,Ivan Rakitić,From Kick Off,Pressure,2,
18,00:00:11.140,0,11,England,Kyle Walker,From Kick Off,Pass,2,
19,00:00:12.260,0,12,England,Jesse Lingard,From Kick Off,Ball Receipt*,2,
20,00:00:12.260,0,12,England,Jesse Lingard,From Kick Off,Miscontrol,2,
21,00:00:12.980,0,12,England,Harry Kane,From Kick Off,Pass,2,
22,00:00:15.273,0,15,England,Jordan Brian Henderson,From Kick Off,Pressure,2,
23,00:00:15.473,0,15,England,Jordan Brian Henderson,From Kick Off,Ball Receipt*,2,
24,00:00:15.473,0,15,Croatia,Ivan Rakitić,Regular Play,Ball Recovery,3,
25,00:00:15.473,0,15,Croatia,Ivan Rakitić,Regular Play,Carry,3,
26,00:00:16.233,0,16,England,Jordan Brian Henderson,Regular Play,Foul Committed,3,
27,00:00:16.233,0,16,Croatia,Ivan Rakitić,Regular Play,Foul Won,3,
28,00:00:36.220,0,36,Croatia,Ivan Rakitić,From Free Kick,Pass,4,
29,00:00:37.273,0,37,Croatia,Marcelo Brozović,From Free Kick,Ball Receipt*,4,
30,00:00:37.273,0,37,Croatia,Marcelo Brozović,From Free Kick,Carry,4,
31,00:00:37.993,0,37,England,Harry Kane,From Free Kick,Pressure,4,
32,00:00:38.740,0,38,Croatia,Marcelo Brozović,From Free Kick,Pass,4,
33,00:00:40.940,0,40,Croatia,Dejan Lovren,From Free Kick,Ball Receipt*,4,
34,00:00:40.940,0,40,Croatia,Dejan Lovren,From Free Kick,Carry,4,
35,00:00:41.673,0,41,England,Raheem Shaquille Sterling,From Free Kick,Pressure,4,
36,00:00:42.500,0,42,Croatia,Dejan Lovren,From Free Kick,Pass,4,
37,00:00:43.700,0,43,England,Bamidele Alli,From Free Kick,Interception,4,
38,00:00:55.273,0,55,Croatia,,Regular Play,Camera On,5,
39,00:00:58.793,0,58,Croatia,Domagoj Vida,Regular Play,Pass,5,
40,00:00:58.833,0,58,England,Harry Kane,Regular Play,Pressure,5,
41,00:00:59.913,0,59,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,5,
42,00:00:59.913,0,59,Croatia,Ivan Rakitić,Regular Play,Carry,5,
43,00:01:00.673,1,0,England,Jesse Lingard,Regular Play,Pressure,5,
44,00:01:01.473,1,1,England,Jesse Lingard,Regular Play,Foul Committed,5,
45,00:01:01.473,1,1,Croatia,Ivan Rakitić,Regular Play,Foul Won,5,
