index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Germany,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Sweden,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Germany,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Sweden,,Regular Play,Half Start,1,
5,00:00:00.100,0,0,Sweden,Emil Forsberg,From Kick Off,Pass,2,
6,00:00:00.353,0,0,Germany,Marco Reus,From Kick Off,Pressure,2,
7,00:00:01.040,0,1,Sweden,Andreas Granqvist,From Kick Off,Ball Receipt*,2,
8,00:00:01.040,0,1,Sweden,Andreas Granqvist,From Kick Off,Pass,2,
9,00:00:03.993,0,3,Sweden,Ola Toivonen,From Kick Off,Ball Receipt*,2,
10,00:00:03.993,0,3,Sweden,Ola Toivonen,From Kick Off,Duel,2,
11,00:00:03.993,0,3,Germany,Antonio Rüdiger,Regular Play,Pass,3,
12,00:00:04.540,0,4,Sweden,Viktor Claesson,Regular Play,Pressure,3,
13,00:00:05.073,0,5,Germany,Julian Draxler,Regular Play,Ball Receipt*,3,
14,00:00:05.073,0,5,Germany,Julian Draxler,Regular Play,Carry,3,
15,00:00:05.233,0,5,Germany,Julian Draxler,Regular Play,Pass,3,
16,00:00:06.113,0,6,Germany,Toni Kroos,Regular Play,Ball Receipt*,3,
17,00:00:06.113,0,6,Germany,Toni Kroos,Regular Play,Carry,3,
18,00:00:06.540,0,6,Sweden,Marcus Berg,Regular Play,Pressure,3,
19,00:00:07.073,0,7,Germany,Toni Kroos,Regular Play,Pass,3,
20,00:00:08.073,0,8,Germany,Jonas Hector,Regular Play,Ball Receipt*,3,
21,00:00:08.073,0,8,Germany,Jonas Hector,Regular Play,Carry,3,
22,00:00:08.540,0,8,Sweden,Ola Toivonen,Regular Play,Pressure,3,
23,00:00:09.073,0,9,Germany,Jonas Hector,Regular Play,Pass,3,
24,00:00:09.873,0,9,Germany,Antonio Rüdiger,Regular Play,Ball Receipt*,3,
25,00:00:09.873,0,9,Germany,Antonio Rüdiger,Regular Play,Carry,3,
26,00:00:11.273,0,11,Germany,Antonio Rüdiger,Regular Play,Pass,3,
27,00:00:12.673,0,12,Germany,Jérôme Boateng,Regular Play,Ball Receipt*,3,
28,00:00:12.673,0,12,Germany,Jérôme Boateng,Regular Play,Carry,3,
29,00:00:14.633,0,14,Germany,Jérôme Boateng,Regular Play,Pass,3,
