index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Russia,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Croatia,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Russia,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Croatia,,Regular Play,Half Start,1,
5,00:00:00.400,0,0,Croatia,Mario Mandžukić,From Kick Off,Pass,2,
6,00:00:00.400,0,0,Croatia,Ivan Rakitić,From Kick Off,Ball Receipt*,2,
7,00:00:00.400,0,0,Croatia,Ivan Rakitić,From Kick Off,Carry,2,
8,00:00:02.640,0,2,Croatia,Ivan Rakitić,From Kick Off,Pass,2,
9,00:00:03.373,0,3,Croatia,Luka Modrić,From Kick Off,Ball Receipt*,2,
10,00:00:03.373,0,3,Croatia,Luka Modrić,From Kick Off,Carry,2,
11,00:00:04.120,0,4,Croatia,Luka Modrić,From Kick Off,Pass,2,
12,00:00:04.840,0,4,Russia,Roman Zobnin,From Kick Off,Pressure,2,
13,00:00:05.133,0,5,Croatia,Ivan Rakitić,From Kick Off,Ball Receipt*,2,
14,00:00:05.133,0,5,Croatia,Ivan Rakitić,From Kick Off,Carry,2,
15,00:00:06.280,0,6,Croatia,Ivan Rakitić,From Kick Off,Pass,2,
16,00:00:07.640,0,7,Croatia,Domagoj Vida,From Kick Off,Ball Receipt*,2,
17,00:00:07.640,0,7,Croatia,Domagoj Vida,From Kick Off,Carry,2,
18,00:00:09.000,0,9,Croatia,Domagoj Vida,From Kick Off,Pass,2,
19,00:00:10.760,0,10,Croatia,Ivan Strinić,From Kick Off,Ball Receipt*,2,
20,00:00:10.760,0,10,Croatia,Ivan Strinić,From Kick Off,Carry,2,
21,00:00:11.293,0,11,Russia,Aleksandr Samedov,From Kick Off,Pressure,2,
22,00:00:13.040,0,13,Croatia,Ivan Strinić,From Kick Off,Pass,2,
23,00:00:14.813,0,14,Croatia,Domagoj Vida,From Kick Off,Ball Receipt*,2,
24,00:00:14.813,0,14,Croatia,Domagoj Vida,From Kick Off,Carry,2,
25,00:00:15.640,0,15,Russia,Artem Dzyuba,From Kick Off,Pressure,2,
26,00:00:16.520,0,16,Croatia,Domagoj Vida,From Kick Off,Pass,2,
27,00:00:18.680,0,18,Croatia,Danijel Subašić,From Kick Off,Ball Receipt*,2,
28,00:00:18.680,0,18,Croatia,Danijel Subašić,From Kick Off,Carry,2,
29,00:00:20.080,0,20,Croatia,Danijel Subašić,From Kick Off,Pass,2,
30,00:00:22.480,0,22,Russia,Daler Kuzyaev,Regular Play,Pass,3,
31,00:00:23.520,0,23,Croatia,Ivan Strinić,Regular Play,Pressure,3,
32,00:00:23.960,0,23,Russia,Aleksandr Golovin,Regular Play,Ball Receipt*,3,
33,00:00:23.960,0,23,Russia,Aleksandr Golovin,Regular Play,Pass,3,
34,00:00:24.693,0,24,Russia,Aleksandr Samedov,Regular Play,Ball Receipt*,3,
35,00:00:24.693,0,24,Russia,Aleksandr Samedov,Regular Play,Carry,3,
36,00:00:25.373,0,25,Croatia,Andrej Kramarić,Regular Play,Pressure,3,
37,00:00:25.640,0,25,Russia,Aleksandr Samedov,Regular Play,Pass,3,
38,00:00:26.290,0,26,Croatia,Andrej Kramarić,Regular Play,Pressure,3,
39,00:00:26.293,0,26,Russia,Aleksandr Golovin,Regular Play,Ball Receipt*,3,
40,00:00:26.293,0,26,Russia,Aleksandr Golovin,Regular Play,Carry,3,
41,00:00:26.720,0,26,Russia,Aleksandr Golovin,Regular Play,Pass,3,
42,00:00:27.773,0,27,Croatia,Mario Mandžukić,Regular Play,Pressure,3,
43,00:00:27.840,0,27,Russia,Daler Kuzyaev,Regular Play,Ball Receipt*,3,
44,00:00:27.840,0,27,Russia,Daler Kuzyaev,Regular Play,Carry,3,
45,00:00:29.200,0,29,Russia,Daler Kuzyaev,Regular Play,Miscontrol,3,
46,00:00:30.960,0,30,Croatia,Ivan Strinić,Regular Play,Ball Recovery,3,
47,00:00:31.800,0,31,Croatia,Ivan Strinić,Regular Play,50/50,3,
48,00:00:31.800,0,31,Russia,Daler Kuzyaev,Regular Play,50/50,3,
49,00:00:44.320,0,44,Russia,Mário Figueira Fernandes,From Throw In,Pass,4,
50,00:00:46.080,0,46,Russia,Artem Dzyuba,From Throw In,Ball Receipt*,4,
51,00:00:46.120,0,46,Russia,Artem Dzyuba,From Throw In,Pass,4,
52,00:00:47.200,0,47,Russia,Aleksandr Golovin,From Throw In,Ball Receipt*,4,
53,00:00:47.200,0,47,Russia,Aleksandr Golovin,From Throw In,Foul Committed,4,
54,00:00:47.200,0,47,Croatia,Domagoj Vida,From Throw In,Foul Won,4,
55,00:01:01.600,1,1,Croatia,,Regular Play,Camera On,5,
56,00:01:03.160,1,3,Croatia,Dejan Lovren,Regular Play,Pass,5,
57,00:01:04.773,1,4,Croatia,Šime Vrsaljko,Regular Play,Ball Receipt*,5,
58,00:01:04.773,1,4,Croatia,Šime Vrsaljko,Regular Play,Carry,5,
59,00:01:05.732,1,5,Russia,Denis Cheryshev,Regular Play,Pressure,5,
60,00:01:06.200,1,6,Croatia,Šime Vrsaljko,Regular Play,Pass,5,
61,00:01:07.200,1,7,Croatia,Dejan Lovren,Regular Play,Ball Receipt*,5,
62,00:01:07.200,1,7,Croatia,Dejan Lovren,Regular Play,Carry,5,
63,00:01:08.080,1,8,Croatia,Dejan Lovren,Regular Play,Pass,5,
64,00:01:09.200,1,9,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,5,
65,00:01:09.200,1,9,Croatia,Ivan Rakitić,Regular Play,Carry,5,
66,00:01:11.280,1,11,Croatia,Ivan Rakitić,Regular Play,Pass,5,
67,00:01:13.160,1,13,Croatia,Domagoj Vida,Regular Play,Ball Receipt*,5,
68,00:01:13.160,1,13,Croatia,Domagoj Vida,Regular Play,Carry,5,
69,00:01:15.440,1,15,Russia,Aleksandr Golovin,Regular Play,Pressure,5,
70,00:01:18.280,1,18,Croatia,Domagoj Vida,Regular Play,Pass,5,
71,00:01:18.960,1,18,Croatia,Mario Mandžukić,Regular Play,Ball Receipt*,5,
72,00:01:18.960,1,18,Russia,Roman Zobnin,Regular Play,Pass,6,
73,00:01:20.320,1,20,Croatia,Domagoj Vida,Regular Play,Pressure,6,
74,00:01:20.413,1,20,Russia,Aleksandr Samedov,Regular Play,Ball Receipt*,6,
75,00:01:20.413,1,20,Russia,Aleksandr Samedov,Regular Play,Carry,6,
76,00:01:21.320,1,21,Russia,Aleksandr Samedov,Regular Play,Pass,6,
77,00:01:21.800,1,21,Russia,Daler Kuzyaev,Regular Play,Ball Receipt*,6,
78,00:01:21.800,1,21,Russia,Daler Kuzyaev,Regular Play,Pass,6,
79,00:01:22.613,1,22,Russia,Aleksandr Golovin,Regular Play,Ball Receipt*,6,
80,00:01:22.613,1,22,Russia,Aleksandr Golovin,Regular Play,Carry,6,
81,00:01:24.253,1,24,Croatia,Ivan Strinić,Regular Play,Pressure,6,
82,00:01:24.640,1,24,Russia,Aleksandr Golovin,Regular Play,Pass,6,
83,00:01:25.720,1,25,Russia,Artem Dzyuba,Regular Play,Ball Receipt*,6,
84,00:01:25.720,1,25,Russia,Artem Dzyuba,Regular Play,Carry,6,
85,00:01:27.600,1,27,Russia,Artem Dzyuba,Regular Play,Pass,6,
86,00:01:28.693,1,28,Croatia,Šime Vrsaljko,Regular Play,Pressure,6,
87,00:01:28.760,1,28,Russia,Denis Cheryshev,Regular Play,Ball Receipt*,6,
88,00:01:28.760,1,28,Russia,Denis Cheryshev,Regular Play,Carry,6,
89,00:01:29.840,1,29,Russia,Denis Cheryshev,Regular Play,Shot,6,Open Play
90,00:01:30.440,1,30,Croatia,Šime Vrsaljko,Regular Play,Block,6,
91,00:01:30.533,1,30,Russia,Denis Cheryshev,Regular Play,Block,6,
92,00:01:30.653,1,30,Croatia,Danijel Subašić,Regular Play,Goal Keeper,6,
93,00:02:00.880,2,0,Croatia,Danijel Subašić,From Goal Kick,Pass,7,
94,00:02:02.600,2,2,Croatia,Šime Vrsaljko,From Goal Kick,Ball Receipt*,7,
95,00:02:02.600,2,2,Croatia,Šime Vrsaljko,From Goal Kick,Carry,7,
96,00:02:03.333,2,3,Russia,Artem Dzyuba,From Goal Kick,Pressure,7,
97,00:02:04.000,2,4,Croatia,Šime Vrsaljko,From Goal Kick,Pass,7,
98,00:02:12.440,2,12,Russia,Fedor Kudryashov,From Throw In,Pass,8,
99,00:02:14.440,2,14,Russia,Sergei Ignashevich,From Throw In,Ball Receipt*,8,
100,00:02:14.440,2,14,Russia,Sergei Ignashevich,From Throw In,Carry,8,
101,00:02:15.640,2,15,Russia,Sergei Ignashevich,From Throw In,Pass,8,
102,00:02:17.240,2,17,Russia,Ilya Kutepov,From Throw In,Ball Receipt*,8,
103,00:02:17.240,2,17,Russia,Ilya Kutepov,From Throw In,Pass,8,
104,00:02:18.853,2,18,Croatia,Mario Mandžukić,From Throw In,Pressure,8,
105,00:02:19.480,2,19,Russia,Igor Akinfeev,From Throw In,Ball Receipt*,8,
106,00:02:19.480,2,19,Russia,Igor Akinfeev,From Throw In,Pass,8,
107,00:02:22.933,2,22,Russia,Mário Figueira Fernandes,From Throw In,Ball Receipt*,8,
108,00:02:34.080,2,34,Croatia,Ivan Strinić,From Throw In,Pass,9,
109,00:02:35.453,2,35,Croatia,Ivan Rakitić,From Throw In,Ball Receipt*,9,
110,00:02:35.453,2,35,Croatia,Ivan Rakitić,From Throw In,Carry,9,
111,00:02:35.760,2,35,Croatia,Ivan Rakitić,From Throw In,Pass,9,
112,00:02:38.533,2,38,Russia,Aleksandr Golovin,From Throw In,Pressure,9,
113,00:02:39.160,2,39,Croatia,Dejan Lovren,From Throw In,Ball Receipt*,9,
114,00:02:39.160,2,39,Croatia,Dejan Lovren,From Throw In,Carry,9,
115,00:02:39.200,2,39,Croatia,Dejan Lovren,From Throw In,Pass,9,
116,00:02:41.440,2,41,Croatia,Danijel Subašić,From Throw In,Ball Receipt*,9,
117,00:02:41.440,2,41,Croatia,Danijel Subašić,From Throw In,Carry,9,
118,00:02:47.440,2,47,Croatia,Danijel Subašić,From Throw In,Pass,9,
119,00:02:50.133,2,50,Croatia,Dejan Lovren,From Throw In,Ball Receipt*,9,
120,00:02:50.133,2,50,Croatia,Dejan Lovren,From Throw In,Carry,9,
121,00:02:51.600,2,51,Russia,Aleksandr Golovin,From Throw In,Pressure,9,
122,00:02:52.240,2,52,Croatia,Dejan Lovren,From Throw In,Pass,9,
123,00:02:54.680,2,54,Croatia,Danijel Subašić,From Throw In,Ball Receipt*,9,
124,00:02:54.680,2,54,Croatia,Danijel Subašić,From Throw In,Carry,9,
125,00:02:55.560,2,55,Russia,Artem Dzyuba,From Throw In,Pressure,9,
126,00:02:57.000,2,57,Croatia,Danijel Subašić,From Throw In,Pass,9,
127,00:03:05.200,3,5,Russia,Mário Figueira Fernandes,From Throw In,Pass,10,
128,00:03:06.840,3,6,Russia,Ilya Kutepov,From Throw In,Ball Receipt*,10,
129,00:03:06.840,3,6,Russia,Ilya Kutepov,From Throw In,Carry,10,
130,00:03:08.280,3,8,Russia,Ilya Kutepov,From Throw In,Pass,10,
131,00:03:09.920,3,9,Russia,Sergei Ignashevich,From Throw In,Ball Receipt*,10,
132,00:03:09.920,3,9,Russia,Sergei Ignashevich,From Throw In,Carry,10,
133,00:03:13.080,3,13,Russia,Sergei Ignashevich,From Throw In,Pass,10,
134,00:03:15.080,3,15,Russia,Ilya Kutepov,From Throw In,Ball Receipt*,10,
135,00:03:15.080,3,15,Russia,Ilya Kutepov,From Throw In,Carry,10,
136,00:03:16.560,3,16,Russia,Ilya Kutepov,From Throw In,Pass,10,
137,00:03:19.000,3,19,Russia,Mário Figueira Fernandes,From Throw In,Ball Receipt*,10,
138,00:03:19.000,3,19,Croatia,Ivan Strinić,From Throw In,Clearance,10,
139,00:03:26.320,3,26,Croatia,Domagoj Vida,From Throw In,Clearance,10,
140,00:03:28.213,3,28,Croatia,Šime Vrsaljko,From Throw In,Clearance,10,
141,00:03:31.880,3,31,Russia,Mário Figueira Fernandes,From Throw In,Pass,10,
142,00:03:33.720,3,33,Croatia,Domagoj Vida,From Throw In,Pressure,10,
143,00:03:34.520,3,34,Russia,Artem Dzyuba,From Throw In,Ball Receipt*,10,
144,00:03:34.520,3,34,Russia,Artem Dzyuba,From Throw In,Carry,10,
145,00:03:34.773,3,34,Russia,Artem Dzyuba,From Throw In,Miscontrol,10,
146,00:03:47.840,3,47,Croatia,Ivan Strinić,From Throw In,Pass,11,
147,00:03:49.040,3,49,Croatia,Ivan Perišić,From Throw In,Ball Receipt*,11,
148,00:03:49.080,3,49,Croatia,Ivan Perišić,From Throw In,Pass,11,
149,00:03:50.560,3,50,Croatia,Mario Mandžukić,From Throw In,Ball Receipt*,11,
150,00:04:00.720,4,0,Russia,Mário Figueira Fernandes,From Throw In,Pass,12,
151,00:04:03.613,4,3,Croatia,Domagoj Vida,From Throw In,Pressure,12,
152,00:04:05.040,4,5,Russia,Aleksandr Golovin,From Throw In,Ball Receipt*,12,
153,00:04:05.040,4,5,Russia,Aleksandr Golovin,From Throw In,Pass,12,
154,00:04:06.773,4,6,Russia,Denis Cheryshev,From Throw In,Ball Receipt*,12,
155,00:04:06.773,4,6,Croatia,Šime Vrsaljko,From Throw In,Clearance,12,
156,00:04:07.973,4,7,Russia,Artem Dzyuba,From Throw In,Ball Recovery,12,
157,00:04:07.973,4,7,Russia,Artem Dzyuba,From Throw In,Carry,12,
158,00:04:08.360,4,8,Russia,Artem Dzyuba,From Throw In,Shot,12,Open Play
159,00:04:08.560,4,8,Croatia,Dejan Lovren,From Throw In,Block,12,
160,00:04:08.695,4,8,Croatia,Danijel Subašić,From Throw In,Goal Keeper,12,
161,00:04:39.280,4,39,Russia,Aleksandr Golovin,From Corner,Pass,13,
162,00:04:41.320,4,41,Croatia,Ivan Rakitić,Regular Play,Pass,14,
163,00:04:42.653,4,42,Croatia,Andrej Kramarić,Regular Play,Ball Receipt*,14,
164,00:04:42.653,4,42,Croatia,Andrej Kramarić,Regular Play,Pass,14,
165,00:04:46.240,4,46,Russia,Fedor Kudryashov,Regular Play,Pass,14,
