index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Costa Rica,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Serbia,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Costa Rica,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Serbia,,Regular Play,Half Start,1,
5,00:00:00.208,0,0,Serbia,Aleksandar Mitrović,From Kick Off,Pass,2,
6,00:00:01.728,0,1,Serbia,Nikola Milenković,From Kick Off,Ball Receipt*,2,
7,00:00:01.728,0,1,Serbia,Nikola Milenković,From Kick Off,Carry,2,
8,00:00:03.768,0,3,Serbia,Nikola Milenković,From Kick Off,Pass,2,
9,00:00:07.088,0,7,Serbia,Sergej Milinković-Savić,From Kick Off,Ball Receipt*,2,
10,00:00:07.088,0,7,Serbia,Sergej Milinković-Savić,From Kick Off,Pass,2,
11,00:00:08.115,0,8,Serbia,Adem Ljajić,From Kick Off,Ball Receipt*,2,
12,00:00:08.115,0,8,Costa Rica,Celso Borges Mora,From Kick Off,Ball Recovery,2,
13,00:00:08.688,0,8,Costa Rica,Celso Borges Mora,From Kick Off,Pressure,2,
14,00:00:09.328,0,9,Serbia,Adem Ljajić,From Kick Off,Pass,2,
15,00:00:10.128,0,10,Serbia,Aleksandar Kolarov,From Kick Off,Ball Receipt*,2,
16,00:00:10.128,0,10,Serbia,Aleksandar Kolarov,From Kick Off,Pass,2,
17,00:00:10.968,0,10,Serbia,Nemanja Matić,From Kick Off,Ball Receipt*,2,
18,00:00:10.968,0,10,Serbia,Nemanja Matić,From Kick Off,Carry,2,
19,00:00:12.488,0,12,Serbia,Nemanja Matić,From Kick Off,Pass,2,
20,00:00:13.528,0,13,Serbia,Aleksandar Kolarov,From Kick Off,Ball Receipt*,2,
21,00:00:13.528,0,13,Serbia,Aleksandar Kolarov,From Kick Off,Carry,2,
22,00:00:14.528,0,14,Serbia,Aleksandar Kolarov,From Kick Off,Pass,2,
23,00:00:15.475,0,15,Costa Rica,Bryan Ruiz González,From Kick Off,Pressure,2,
24,00:00:15.568,0,15,Serbia,Nemanja Matić,From Kick Off,Ball Receipt*,2,
25,00:00:15.568,0,15,Serbia,Nemanja Matić,From Kick Off,Carry,2,
26,00:00:18.968,0,18,Costa Rica,Marcos Danilo Ureña Porras,From Kick Off,Pressure,2,
27,00:00:20.088,0,20,Serbia,Nemanja Matić,From Kick Off,Pass,2,
28,00:00:21.888,0,21,Serbia,Branislav Ivanović,From Kick Off,Ball Receipt*,2,
29,00:00:21.888,0,21,Serbia,Branislav Ivanović,From Kick Off,Carry,2,
30,00:00:23.648,0,23,Serbia,Branislav Ivanović,From Kick Off,Pass,2,
31,00:00:25.168,0,25,Serbia,Aleksandar Mitrović,From Kick Off,Ball Receipt*,2,
32,00:00:25.168,0,25,Serbia,Aleksandar Mitrović,From Kick Off,Carry,2,
33,00:00:25.195,0,25,Serbia,Aleksandar Mitrović,From Kick Off,Miscontrol,2,
34,00:00:26.648,0,26,Costa Rica,Johnny Acosta Zamora,From Kick Off,Ball Recovery,2,
35,00:00:57.088,0,57,Serbia,Adem Ljajić,From Corner,Pass,3,
36,00:00:58.434,0,58,Serbia,Aleksandar Mitrović,From Corner,Ball Receipt*,3,
37,00:00:58.435,0,58,Serbia,Aleksandar Mitrović,From Corner,Shot,3,Open Play
38,00:00:58.555,0,58,Costa Rica,Bryan Ruiz González,From Corner,Block,3,
39,00:00:58.915,0,58,Costa Rica,Keylor Navas Gamboa,From Corner,Goal Keeper,3,
40,00:00:59.715,0,59,Costa Rica,David Alberto Guzmán Pérez,From Corner,Clearance,3,
41,00:01:03.315,1,3,Serbia,Dušan Tadić,From Corner,Foul Committed,3,
42,00:01:03.315,1,3,Costa Rica,Johnny Acosta Zamora,From Corner,Foul Won,3,
43,00:01:23.328,1,23,Costa Rica,,Regular Play,Camera On,4,
44,00:01:25.448,1,25,Serbia,Branislav Ivanović,Regular Play,Pressure,4,
45,00:01:26.355,1,26,Costa Rica,Johan Alberto Venegas Ulloa,Regular Play,Pass,4,
46,00:01:27.328,1,27,Costa Rica,Francisco Javier Calvo Quesada,Regular Play,Ball Receipt*,4,
47,00:01:27.328,1,27,Costa Rica,Francisco Javier Calvo Quesada,Regular Play,Carry,4,
48,00:01:28.115,1,28,Costa Rica,Francisco Javier Calvo Quesada,Regular Play,Pass,4,
49,00:01:29.315,1,29,Costa Rica,Óscar Esau Duarte Gaitán,Regular Play,Ball Receipt*,4,
50,00:01:29.315,1,29,Costa Rica,Óscar Esau Duarte Gaitán,Regular Play,Pass,4,
51,00:01:29.848,1,29,Serbia,Sergej Milinković-Savić,Regular Play,Pressure,4,
52,00:01:29.995,1,29,Costa Rica,David Alberto Guzmán Pérez,Regular Play,Ball Receipt*,4,
53,00:01:29.995,1,29,Costa Rica,David Alberto Guzmán Pérez,Regular Play,Pass,4,
54,00:01:31.515,1,31,Costa Rica,Giancarlo González Castro,Regular Play,Ball Receipt*,4,
55,00:01:31.515,1,31,Costa Rica,Giancarlo González Castro,Regular Play,Carry,4,
56,00:01:32.875,1,32,Costa Rica,Giancarlo González Castro,Regular Play,Pass,4,
57,00:01:33.048,1,33,Serbia,Aleksandar Mitrović,Regular Play,Pressure,4,
58,00:01:34.288,1,34,Costa Rica,Bryan Ruiz González,Regular Play,Ball Receipt*,4,
59,00:01:34.288,1,34,Costa Rica,Bryan Ruiz González,Regular Play,Carry,4,
60,00:01:36.635,1,36,Costa Rica,Bryan Ruiz González,Regular Play,Pass,4,
61,00:01:38.515,1,38,Costa Rica,Marcos Danilo Ureña Porras,Regular Play,Ball Receipt*,4,
62,00:01:38.515,1,38,Costa Rica,Marcos Danilo Ureña Porras,Regular Play,Carry,4,
63,00:01:39.755,1,39,Costa Rica,Marcos Danilo Ureña Porras,Regular Play,Shot,4,Open Play
64,00:01:40.168,1,40,Serbia,Vladimir Stojković,Regular Play,Goal Keeper,4,
65,00:02:07.235,2,7,Costa Rica,David Alberto Guzmán Pérez,From Corner,Pass,5,
66,00:02:08.608,2,8,Serbia,Aleksandar Mitrović,From Corner,Clearance,5,
67,00:02:12.115,2,12,Costa Rica,Cristian Gamboa Luna,From Corner,Pass,5,
68,00:02:13.835,2,13,Costa Rica,David Alberto Guzmán Pérez,From Corner,Ball Receipt*,5,
69,00:02:13.835,2,13,Costa Rica,David Alberto Guzmán Pérez,From Corner,Carry,5,
70,00:02:14.995,2,14,Costa Rica,David Alberto Guzmán Pérez,From Corner,Pass,5,
71,00:02:16.395,2,16,Costa Rica,Giancarlo González Castro,From Corner,Ball Receipt*,5,
72,00:02:16.395,2,16,Serbia,Duško Tošić,From Corner,Clearance,5,
73,00:02:18.875,2,18,Costa Rica,Celso Borges Mora,From Corner,Ball Recovery,5,
74,00:02:18.875,2,18,Costa Rica,Celso Borges Mora,From Corner,Carry,5,
