index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type
1,00:00:00.000,0,0,Belgium,,Regular Play,Starting XI,1,
2,00:00:00.000,0,0,Tunisia,,Regular Play,Starting XI,1,
3,00:00:00.000,0,0,Tunisia,,Regular Play,Half Start,1,
4,00:00:00.000,0,0,Belgium,,Regular Play,Half Start,1,
5,00:00:00.033,0,0,Belgium,Romelu Lukaku Menama,From Kick Off,Pass,2,
6,00:00:00.753,0,0,Belgium,Axel Witsel,From Kick Off,Ball Receipt*,2,
7,00:00:00.753,0,0,Belgium,Axel Witsel,From Kick Off,Carry,2,
8,00:00:01.873,0,1,Belgium,Axel Witsel,From Kick Off,Pass,2,
9,00:00:02.473,0,2,Belgium,Kevin De Bruyne,From Kick Off,Ball Receipt*,2,
10,00:00:02.473,0,2,Belgium,Kevin De Bruyne,From Kick Off,Pass,2,
11,00:00:02.513,0,2,Tunisia,Wahbi Khazri,From Kick Off,Pressure,2,
12,00:00:04.233,0,4,Belgium,Anga Dedryck Boyata,From Kick Off,Ball Receipt*,2,
13,00:00:04.233,0,4,Belgium,Anga Dedryck Boyata,From Kick Off,Carry,2,
14,00:00:04.673,0,4,Tunisia,Wahbi Khazri,From Kick Off,Pressure,2,
15,00:00:04.753,0,4,Belgium,Anga Dedryck Boyata,From Kick Off,Pass,2,
16,00:00:05.792,0,5,Belgium,Toby Alderweireld,From Kick Off,Ball Receipt*,2,
17,00:00:05.792,0,5,Belgium,Toby Alderweireld,From Kick Off,Carry,2,
18,00:00:06.793,0,6,Tunisia,Wahbi Khazri,From Kick Off,Pressure,2,
19,00:00:06.873,0,6,Belgium,Toby Alderweireld,From Kick Off,Pass,2,
20,00:00:07.913,0,7,Belgium,Thomas Meunier,From Kick Off,Ball Receipt*,2,
21,00:00:07.913,0,7,Belgium,Thomas Meunier,From Kick Off,Carry,2,
22,00:00:10.660,0,10,Tunisia,Ali Maâloul,From Kick Off,Pressure,2,
23,00:00:10.713,0,10,Belgium,Thomas Meunier,From Kick Off,Pass,2,
24,00:00:11.593,0,11,Belgium,Dries Mertens,From Kick Off,Ball Receipt*,2,
25,00:00:11.593,0,11,Belgium,Dries Mertens,From Kick Off,Carry,2,
26,00:00:12.033,0,12,Tunisia,Ellyes Skhiri,From Kick Off,Pressure,2,
27,00:00:12.513,0,12,Belgium,Dries Mertens,From Kick Off,Pass,2,
28,00:00:12.580,0,12,Belgium,Eden Hazard,From Kick Off,Ball Receipt*,2,
29,00:00:12.580,0,12,Belgium,Eden Hazard,From Kick Off,Carry,2,
30,00:00:12.580,0,12,Tunisia,Ellyes Skhiri,From Kick Off,Block,2,
31,00:00:13.593,0,13,Tunisia,Syam Ben Youssef,From Kick Off,Pressure,2,
32,00:00:14.993,0,14,Tunisia,Syam Ben Youssef,From Kick Off,Foul Committed,2,
33,00:00:14.993,0,14,Belgium,Eden Hazard,From Kick Off,Foul Won,2,
34,00:00:48.380,0,48,Belgium,Kevin De Bruyne,From Free Kick,Pass,3,
35,00:00:50.593,0,50,Tunisia,Farouk Ben Mustapha,Regular Play,Ball Recovery,4,
36,00:00:50.593,0,50,Tunisia,Farouk Ben Mustapha,Regular Play,Carry,4,
37,00:00:56.860,0,56,Tunisia,Farouk Ben Mustapha,Regular Play,Pass,4,
38,00:00:58.273,0,58,Tunisia,Syam Ben Youssef,Regular Play,Ball Receipt*,4,
39,00:00:58.273,0,58,Tunisia,Syam Ben Youssef,Regular Play,Carry,4,
40,00:00:59.220,0,59,Tunisia,Syam Ben Youssef,Regular Play,Pass,4,
41,00:01:00.353,1,0,Tunisia,Dylan Bronn,Regular Play,Ball Receipt*,4,
42,00:01:00.353,1,0,Tunisia,Dylan Bronn,Regular Play,Pass,4,
43,00:01:01.593,1,1,Tunisia,Syam Ben Youssef,Regular Play,Ball Receipt*,4,
44,00:01:01.593,1,1,Tunisia,Syam Ben Youssef,Regular Play,Carry,4,
45,00:01:02.740,1,2,Tunisia,Syam Ben Youssef,Regular Play,Pass,4,
46,00:01:05.513,1,5,Tunisia,Yassine Meriah,Regular Play,Ball Receipt*,4,
47,00:01:05.513,1,5,Tunisia,Yassine Meriah,Regular Play,Carry,4,
48,00:01:06.860,1,6,Tunisia,Yassine Meriah,Regular Play,Pass,4,
49,00:01:08.793,1,8,Tunisia,Ali Maâloul,Regular Play,Ball Receipt*,4,
50,00:01:08.793,1,8,Tunisia,Ali Maâloul,Regular Play,Carry,4,
51,00:01:09.540,1,9,Tunisia,Ali Maâloul,Regular Play,Pass,4,
52,00:01:10.593,1,10,Tunisia,Ferjani Sassi,Regular Play,Ball Receipt*,4,
53,00:01:10.593,1,10,Tunisia,Ferjani Sassi,Regular Play,Carry,4,
54,00:01:12.060,1,12,Tunisia,Ferjani Sassi,Regular Play,Pass,4,
55,00:01:14.113,1,14,Tunisia,Syam Ben Youssef,Regular Play,Ball Receipt*,4,
56,00:01:14.113,1,14,Tunisia,Syam Ben Youssef,Regular Play,Pass,4,
57,00:01:15.833,1,15,Tunisia,Ferjani Sassi,Regular Play,Ball Receipt*,4,
58,00:01:15.833,1,15,Tunisia,Ferjani Sassi,Regular Play,Carry,4,
59,00:01:17.433,1,17,Tunisia,Ferjani Sassi,Regular Play,Pass,4,
60,00:01:19.873,1,19,Tunisia,Anice Badri,Regular Play,Ball Receipt*,4,
61,00:01:19.873,1,19,Belgium,Toby Alderweireld,Regular Play,Pass,5,
62,00:01:21.019,1,21,Belgium,Kevin De Bruyne,Regular Play,Ball Receipt*,5,
63,00:01:21.019,1,21,Belgium,Kevin De Bruyne,Regular Play,Carry,5,
64,00:01:21.020,1,21,Tunisia,Saîf-Eddine Khaoui,Regular Play,Pressure,5,
65,00:01:21.060,1,21,Belgium,Kevin De Bruyne,Regular Play,Pass,5,
66,00:01:22.513,1,22,Belgium,Axel Witsel,Regular Play,Ball Receipt*,5,
67,00:01:22.513,1,22,Belgium,Axel Witsel,Regular Play,Carry,5,
68,00:01:23.833,1,23,Belgium,Axel Witsel,Regular Play,Pass,5,
69,00:01:23.980,1,23,Tunisia,Ellyes Skhiri,Regular Play,Pressure,5,
70,00:01:25.020,1,25,Belgium,Jan Vertonghen,Regular Play,Ball Receipt*,5,
71,00:01:25.020,1,25,Belgium,Jan Vertonghen,Regular Play,Carry,5,
72,00:01:25.020,1,25,Tunisia,Wahbi Khazri,Regular Play,Pressure,5,
73,00:01:25.140,1,25,Belgium,Jan Vertonghen,Regular Play,Pass,5,
74,00:01:31.660,1,31,Tunisia,Dylan Bronn,Regular Play,Ball Recovery,6,
75,00:01:31.660,1,31,Tunisia,Dylan Bronn,Regular Play,Carry,6,
76,00:01:33.580,1,33,Tunisia,Dylan Bronn,Regular Play,Pass,6,
77,00:01:35.073,1,35,Tunisia,Syam Ben Youssef,Regular Play,Ball Receipt*,6,
78,00:01:35.073,1,35,Tunisia,Syam Ben Youssef,Regular Play,Carry,6,
79,00:01:36.500,1,36,Tunisia,Syam Ben Youssef,Regular Play,Pass,6,
80,00:01:38.553,1,38,Tunisia,Yassine Meriah,Regular Play,Ball Receipt*,6,
81,00:01:38.553,1,38,Tunisia,Yassine Meriah,Regular Play,Carry,6,
82,00:01:43.260,1,43,Tunisia,Yassine Meriah,Regular Play,Pass,6,
